x,y,Time,theta
-0.5451884642404792,0.17616285179288,327.276,-3.0234071618431644
-0.9705702543327875,0.20145379606566902,327.642,3.098765326656958
-0.9528523425422621,0.176796499958391,328.066,3.1092001882632956
-0.9419224262271977,0.16944238080621912,328.441,3.1086550205837957
-0.9070879448276659,0.19007327794587245,328.855,3.1158724754442435
-0.8987839312497721,0.17609553736530786,329.246,3.114556254452538
-0.8676984583160059,0.16194969647256335,329.645,3.1087702903941103
-0.8480676640313024,0.16047676105780428,330.046,3.1119858390187005
-0.8313794030158789,0.1601146896313729,330.442,3.113971460671145
-0.8108482994056685,0.1533194747635845,330.83,3.1167860227723776
-0.7644430572503451,0.1099811917906867,331.257,3.1273949200465174
-0.7298070539983214,0.11158107539961797,331.657,3.1283880793562036
-0.6875766327665634,0.09733912571782989,332.033,3.1273402994812693
-0.6489073652882289,0.09273512582364991,332.439,-3.1288515308316533
-0.6244864299657327,0.0834424448206876,332.83,-3.087939253620612
-0.5829091855518229,0.08638381297652199,333.241,-3.050016611040703
-0.5337064017637048,0.07498819842951145,333.648,-2.971842272766761
-0.4820040189649597,0.06547266980144668,334.072,-2.888764664770832
-0.4523050905897489,0.046897606017634416,334.439,-2.814627132882333
-0.42149602194095537,0.040182750449494764,334.856,-2.7214876651355233
-0.37919736662151526,0.02202829873549894,335.24,-2.642068585618367
-0.34902843995699595,-0.011941108159588773,335.631,-2.5992086905715373
-0.32226643214469436,-0.044727591122486456,336.069,-2.561127393905997
-0.28629137007933564,-0.06199796659198845,336.454,-2.5291660489906196
-0.24026309266568358,-0.11014578325136538,336.832,-2.493069941066283
-0.22383636316379954,-0.12882398399852155,337.235,-2.450019262132274
-0.1621859734980877,-0.1753139724622875,337.649,-2.4122234835228307
-0.12204770465166388,-0.2222549500400601,338.045,-2.3555714204017475
-0.09020415287068978,-0.24234493529916018,338.415,-2.2823267180968765
-0.05914306699696017,-0.2957742666599324,338.84,-2.191350785160936
-0.036540680820213466,-0.3405830913083173,339.24,-2.1117479094977623
-0.014974344001385347,-0.38107896314714174,339.611,-2.0434890533584795
0.01337613060751912,-0.4359798887624978,340.04,-1.9897660055071116
0.01767265338946511,-0.4713840915603574,340.447,-1.93038622837942
0.04611875289651862,-0.5244385405159779,340.855,-1.8536760112523183
0.07586517417022472,-0.5737206438404656,341.274,-1.7717282466138273
0.08473447283782233,-0.6246582251373765,341.644,-1.7342875812410052
0.09575554255036564,-0.6725336408882915,342.014,-1.7143420267936402
0.10764191657050902,-0.7153648751686116,342.44,-1.7342807775486555
0.12292361604021759,-0.7811453777428756,342.824,-1.779299168770278
0.1283242726270042,-0.8210744569198041,343.229,-1.8068426443462904
0.13086466140894742,-0.8805491220955682,343.653,-1.8527816884558581
0.1457198093306215,-0.9325178330677868,344.056,-1.8857584897970485
0.1570389318042184,-0.9899278962039944,344.394,-1.9343038019643486
0.17262664198773006,-1.0226274772070054,344.821,-1.937624400693569
0.19329028704009568,-1.0834950891832555,345.255,-1.9357019641376458
0.19509640161835615,-1.131473185651492,345.639,-1.923182502445693
0.20509732451722765,-1.1718460375961193,346.045,-1.9238723107679656
0.25074849328821436,-1.2309850634857868,346.419,-1.9238728302625292
0.2740236306932538,-1.30196150478514,346.841,-1.923510048697908
0.31347909368449073,-1.3558122579225105,347.231,-1.9601855957039527
0.3369524637445528,-1.4151086502879844,347.638,-2.0471046461063196
0.3611477183597948,-1.468777171242798,348.005,-2.11344742697801
