x,y,Time,theta
-0.998396064800145,7.905790791348179e-06,326.163,-3.1414183457749383
-0.9822493093188017,0.004348376727181796,327.963,-3.1392554542031275
-0.9496165392336748,0.007536821777464283,328.963,-3.1364104329983937
-0.9094438253697387,0.005872427410526909,329.763,-3.136325895760132
-0.8695527880907014,0.0038042236841468605,330.563,-3.1365921952556355
-0.8420689744595279,0.002735540589420909,330.963,-3.1389043289205163
-0.8047859444190273,0.005893989549621868,331.363,-3.137733406498991
-0.7643905120752081,0.0033582966545627575,331.763,-3.138198801166828
-0.7232348953203568,0.0028265006278852373,332.163,-3.121874332212356
-0.6863110161869974,0.0002559452925131839,332.563,-3.080771080576996
-0.6444880569979143,-0.0018985494402806243,332.963,-3.0416090478890774
-0.6079488516501719,-0.00753113773068222,333.363,-2.9850826013138607
-0.5704666360136535,-0.015824332927524123,333.763,-2.9004763523396857
-0.5347040099897706,-0.027373570792139833,334.163,-2.8184099606436104
-0.49661851960467557,-0.03964307650717592,334.563,-2.739074528379925
-0.4584701751257941,-0.05561101375729897,334.963,-2.65639773015888
-0.41951533411674036,-0.07682412367599034,335.363,-2.6072274144444876
-0.38127026130700836,-0.09991205364262898,335.763,-2.5668682063663475
-0.34222642439145273,-0.12596943645786496,336.163,-2.5295949479941173
-0.29971030578796914,-0.15804125788052129,336.563,-2.4852930682549434
-0.2600632439546678,-0.18876157094660634,336.963,-2.4445306315268085
-0.2206040095147722,-0.22411718456895308,337.363,-2.4047367873743144
-0.17867104346040932,-0.2613740640513011,337.763,-2.361367563306941
-0.14392669702142252,-0.2956293665201991,338.163,-2.282827024558137
-0.10798084231375503,-0.3335802195714254,338.563,-2.2070897466626094
-0.0839307969428545,-0.3724589654201091,338.963,-2.1274499707902716
-0.057509652601233384,-0.4181835965184731,339.363,-2.0485625464665165
-0.0317439262369072,-0.46473024919248673,339.763,-1.9966935805250692
-0.011213579198681684,-0.5077902727323278,340.163,-1.9537137234717692
0.006948627609276155,-0.5557368773389123,340.563,-1.8776099868038199
0.019097408851316357,-0.5993927015519643,340.963,-1.8002466757083124
0.030105564803792173,-0.6482868445298007,341.363,-1.7368597148140152
0.04137839554550778,-0.7002295899599994,341.763,-1.7079802949711729
0.048810093123607734,-0.7432618830656822,342.163,-1.718381415588637
0.0587436113982225,-0.7896621975573193,342.563,-1.7614499862216098
0.06984819667853975,-0.8364662161297512,342.963,-1.7945142134096252
0.08044220467685607,-0.8825815192895784,343.363,-1.8312992262730856
0.095274491927376,-0.9308090982964783,343.763,-1.872173686230124
0.10939428142411894,-0.9792789771021744,344.163,-1.9088619065978167
0.13138622135372338,-1.0344344146658542,344.563,-1.9231791757550627
0.15034980488699212,-1.0874833019790222,344.963,-1.920719134191234
0.17124495371886783,-1.1405434431568178,345.363,-1.9206223569786478
0.19199031079147405,-1.2033263140415165,345.763,-1.9166330291203415
0.2227121088073605,-1.2698939284334687,346.163,-1.920888898280056
0.2429523914272547,-1.3330026576686294,346.563,-1.9238743747846099
0.26699995688505,-1.3957714182990408,346.963,-1.9542403242668993
0.2926075451543577,-1.4560607649063975,347.363,-2.0175651836649555
0.320493674608853,-1.5102225456381881,347.763,-2.0990539449723147
0.3565949046204326,-1.57098000846057,348.163,-2.1694081524282907
0.3988820722406215,-1.6281148203647935,348.563,-2.2808984095265212
0.4521539655917287,-1.6802529344139878,348.963,-2.401275800025042
0.5058492043191761,-1.7254130213164054,349.363,-2.522373870038659
0.5666326322758579,-1.7642897113468656,349.763,-2.6415450977550785
0.6289508854512753,-1.7951869543341499,350.163,-2.7696072304749273
0.698680006802273,-1.8187997988784568,350.563,-2.8884022845507897
0.7776957648713712,-1.8405139456865482,350.963,-3.0124172256784916
0.8549145657663432,-1.850874587762292,351.363,-3.120967255753971
0.9235329826725831,-1.8473499597978515,351.763,3.079532197909207
0.9947181126251272,-1.8424333488064653,352.163,2.9987682756209573
1.0655772740055496,-1.8318949225843781,352.563,2.944757011188635
1.1364903338897003,-1.819332540044819,352.963,2.9020852502283745
1.2041843247571957,-1.8035531479534102,353.363,2.8628127564434656
1.2729290288840094,-1.7825527638506729,353.763,2.8312382758298305
1.3369663537431102,-1.7626539261567036,354.163,2.7704565605230242
1.409059085094348,-1.7351660262151296,354.563,2.6927897953011217
1.4773609629320443,-1.7020779678814861,354.963,2.5982204061482492
1.5368273592244273,-1.6654549096889057,355.363,2.4812161137046895
1.592137670775523,-1.6216657444708935,355.763,2.364170933031126
1.641773087206573,-1.5700759848580166,356.163,2.2367517258790333
1.6855661372673212,-1.508849882708884,356.563,2.1122272709764807
1.7253914488902375,-1.4386406143987964,356.963,1.9897338579392512
1.7516928846737634,-1.375618356708533,357.363,1.891511245621394
1.7730642636419687,-1.3117923597478174,357.763,1.8146878481729876
1.7935764688874236,-1.2437376296386131,358.163,1.7319211470853118
1.8036010146867536,-1.1717123987863562,358.563,1.6542733048463596
1.8118457145662712,-1.0986459822836434,358.963,1.5512529384575295
1.8116735619432875,-1.0258579343298169,359.363,1.4364928337423355
1.798515563492503,-0.9501083669444185,359.763,1.3207638551226903
1.7786819459228962,-0.879094178441716,360.163,1.230474952648413
1.7536625538765307,-0.8111980596931792,360.563,1.143001324996737
1.7206753637750778,-0.745769786150492,360.963,1.090455243138443
1.6888903209950106,-0.683537349742184,361.363,1.0537787515028305
1.6532111846522668,-0.6211088146727397,361.763,1.0413083475027196
1.6194324460366785,-0.5605769149442766,362.163,1.0325378150504028
1.5884843546368883,-0.4997855328082817,362.563,0.9941568524490332
1.5479521183334939,-0.43520503638461056,362.963,0.9227529545745707
1.5039164631256483,-0.37294068592034557,363.363,0.8431786456722075
1.454564921160545,-0.3178656723166631,363.763,0.7680681838425893
1.4036560285474162,-0.27572526970870936,364.163,0.6818182200171617
1.347472480072952,-0.22938848908686948,364.563,0.6028708385539081
1.2917162682538472,-0.19107790518005333,364.963,0.5344243065777825
1.2286619382962232,-0.1508819046620706,365.363,0.4969496276343494
1.1676109759374815,-0.11633193619104529,365.763,0.4740966697641238
1.1052037449911347,-0.08590465371696611,366.163,0.49934053321674077
1.0369169116136046,-0.047211110090572835,366.563,0.5814894859632902
0.9813030846926435,-0.0018065534165260314,366.963,0.6640192565778144
0.9219216761717743,0.05048124522599187,367.363,0.7432837643361596
0.869693643251774,0.1023804514386555,367.763,0.8243800996629799
0.8201534225534958,0.16179371449133875,368.163,0.9369787733269997
0.7819688839158982,0.2254902128780542,368.563,1.0591123021834143
0.7537171890300675,0.2910286066576011,368.963,1.1836078812289987
0.7225573813227523,0.3677030678990481,369.363,1.301673495379388
0.7043132276204931,0.43499626045850165,369.763,1.3981126208162376
0.6924104383196317,0.5016170209365652,370.163,1.4761314161715575
0.6825521768703677,0.5749636066825536,370.563,1.5167833257424974
0.6778326690830232,0.6538195496761359,370.963,1.5287874564620982
0.6710515783875725,0.7284526466544655,371.363,1.5097675005127598
0.6667138604244076,0.7987115260969596,371.763,1.4730549833491373
0.6586673325636957,0.8748925142999903,372.163,1.3946036709584633
0.6395685397298885,0.9436683604212681,372.563,1.3074157341433348
0.615897930740821,1.0046013205378292,372.963,1.2245241128468662
0.5895748714828815,1.076648827430061,373.363,1.1523764275678525
0.5544494050584322,1.136823639371532,373.763,1.0651620510326634
0.5164154878486472,1.2012782152053572,374.163,0.9855220852946729
0.4734352711812589,1.2615291311396108,374.563,0.9022693755955665
0.43048189102190626,1.3174846842960581,374.963,0.8464713458648837
0.37946109654401333,1.378384666742606,375.363,0.8080357213856669
0.3272394304460388,1.4313506198661974,375.763,0.7743327207853519
0.2718267419806257,1.4829511090585217,376.163,0.7325234284518999
0.21259095476900577,1.535857871476385,376.563,0.6914986241324901
0.15660583395985941,1.5815775149039146,376.963,0.6465909189258825
0.0914499321932115,1.6304870791137869,377.363,0.5621872819038838
0.0314074233824045,1.6683124682168078,377.763,0.48092067972235475
-0.04059512876211324,1.7030150664268844,378.163,0.3995397907290885
-0.11109414543533516,1.7319241779715233,378.563,0.31549322640238814
-0.1906963689958524,1.757526749670274,378.963,0.23890010524253497
-0.2645754776316365,1.7765016060517531,379.363,0.20684652132828962
-0.33082788462348484,1.790333346419132,379.763,0.17061893579115953
-0.4038091228655144,1.800193725822698,380.163,0.12440021685716665
-0.47864638605295784,1.8084021227387512,380.563,0.08074692434499355
-0.5524794589658966,1.818673771440278,380.963,0.044547633788695994
-0.6218665144583216,1.8220190802325618,381.363,0.007588273734140518
-0.6963027321568974,1.823515372053976,381.763,-0.04554243264184001
-0.7724724051028404,1.8227104481222762,382.163,-0.1254826455868542
-0.8412558938145343,1.813447031467764,382.563,-0.23944877823515856
-0.9062910663529608,1.798158297556877,382.964,-0.2568505819137915
-0.9806930567409926,1.7817463320901086,383.363,-0.19585233080105463
-1.0503284230128425,1.7752154009709682,383.763,-0.08116508600976027
-1.1225976814964191,1.7747216871281504,384.163,0.039799439447207555
-1.2021174508982704,1.775290208823698,384.563,0.1229041233574925
-1.2701642824574548,1.792221954384933,384.963,0.21682698137536352
-1.3407123336764697,1.8093406755714143,385.363,0.3017458400286161
-1.4157880458271306,1.835082935134986,385.763,0.3414034333374933
