x,y,Time,theta
1.0997591518105914,-1.6999924559915147,1685462656.3991385,-1.573684362514561
1.095254369348268,-1.7193860354317276,1685462660.4116418,-1.5623894174556252
1.0955951405051885,-1.7630860061949187,1685462661.2140818,-1.5527633174339457
1.0973732888141678,-1.7970103827441999,1685462661.6154742,-1.5454680292152143
1.0959422621726778,-1.8360040921155807,1685462662.0166013,-1.5420255240461678
1.0931604824389562,-1.8820074482043987,1685462662.41785,-1.5402220647036564
1.0896198599076954,-1.9325513404688077,1685462662.819098,-1.5364977949400398
1.0848569827739056,-1.984632848588459,1685462663.2203765,-1.5256027158536702
1.0824875537320264,-2.0382058692842127,1685462663.622866,-1.5176433292588778
1.0773653842677495,-2.089765177588443,1685462664.0241354,-1.5167803215209512
1.0744119829919627,-2.1410709097886453,1685462664.425379,-1.5110178898777513
1.0675437825282166,-2.1920408893040633,1685462664.8291163,-1.5047520884757242
1.0617067306025028,-2.2721228111966663,1685462665.4277728,-1.5245925391570478
1.0581538124917647,-2.32394903130752,1685462665.8302493,-1.5644513861953413
1.0542386796013814,-2.3812543016216026,1685462666.2315845,-1.5978554531414557
1.054509744352155,-2.4393556237513203,1685462666.6327758,-1.6338941793596182
1.056924666786156,-2.4976867565799576,1685462667.0340466,-1.6720611893768922
1.0695095314253027,-2.5991256689994566,1685462667.6364202,-1.7340159161863844
1.0825077059756723,-2.664873074561013,1685462668.0377002,-1.7717759071563373
1.09589540747617,-2.7357069782801995,1685462668.438935,-1.7731649779817602
1.1108710009866594,-2.805067945724357,1685462668.8401515,-1.7444533136510099
1.1211004489347831,-2.882583182801479,1685462669.2414498,-1.6988447760118812
1.1279076246425601,-2.9558902362543145,1685462669.6427035,-1.6658469633745845
1.1334485299810237,-3.0214469430407664,1685462670.04393,-1.6261049015279865
1.132246453355606,-3.0947353417317616,1685462670.4464748,-1.5158348412018965
1.1240789369056319,-3.169862931970025,1685462670.8477318,-1.4183492839931515
1.1069689913813194,-3.241492908136421,1685462671.248975,-1.3699144633559905
1.0925365430754206,-3.300475171191957,1685462671.6502585,-1.3637899943499143
1.0751513919505529,-3.3671147106165527,1685462672.0514693,-1.35933600031978
1.0568703753904392,-3.4289143886899094,1685462672.4527156,-1.3667654909768407
1.0415495030906694,-3.4949590226973424,1685462672.8539631,-1.4388631075074763
1.0323289774629056,-3.564046055183923,1685462673.2552242,-1.5476592055923124
1.0306425659456937,-3.6268383564867905,1685462673.6565058,-1.6610817420192996
1.0337786683131518,-3.691561979227573,1685462674.0590029,-1.7448931620847574
1.0411062224311498,-3.7512723530198864,1685462674.460245,-1.8179285923528925
1.0543727662803435,-3.812936228792542,1685462674.8615437,-1.9025103239947476
1.0735293687693774,-3.862819724232568,1685462675.2627647,-1.9714322603818613
1.0989406818489589,-3.9261138854564486,1685462675.664033,-2.0481997548719484
1.1269037761364784,-3.977837320319313,1685462676.0652835,-2.1255315633059007
1.1608524251876695,-4.033841880222118,1685462676.467786,-2.203664031594587
1.196798178880238,-4.085755753600879,1685462676.869039,-2.249461815234712
1.2352797644785856,-4.135859332803942,1685462677.270291,-2.2833858338314554
1.2696432615678097,-4.1790542765338925,1685462677.6728241,-2.3591516224677314
1.3139603784617044,-4.2297986278246835,1685462678.0742204,-2.430451424672255
1.3590132675653597,-4.2757565206747925,1685462678.4753063,-2.45857969118657
1.4035973825219623,-4.314896070230843,1685462678.8765874,-2.4925182412561115
1.4551899064906042,-4.35609673501137,1685462679.27782,-2.5330325497055526
1.509795808107666,-4.401361295618199,1685462679.6790795,-2.5755015524548037
1.563342461995137,-4.4417103648893645,1685462680.0803115,-2.6170857553115106
1.6259404349055306,-4.478971226147799,1685462680.4828503,-2.6667331143323336
1.6849441210188871,-4.513212062124581,1685462680.884085,-2.704725581219066
1.7447612980688618,-4.545359916555628,1685462681.285328,-2.7445231221233617
1.8097786051470852,-4.5765433418031485,1685462681.6866012,-2.77405350819965
1.8735027996360831,-4.599443353315913,1685462682.0878613,-2.7707051131462537
1.9364720163006015,-4.627012601128607,1685462682.489122,-2.7670639022009014
2.0008967948102674,-4.652760295645032,1685462682.8929107,-2.76604219159127
2.0903878639574,-4.691103539132402,1685462683.4928346,-2.7097591420820644
2.1517470522431315,-4.721369493915094,1685462683.8940034,-2.640058731053042
2.206878745469768,-4.753446163712442,1685462684.295261,-2.5632009091152708
2.266073435375219,-4.793450385851446,1685462684.6965199,-2.4899965322139455
2.322469017911423,-4.839584814696345,1685462685.0978038,-2.412092850798286
2.37158261560402,-4.885307535250116,1685462685.499006,-2.3363280354745983
2.413738536897371,-4.934951303674026,1685462685.900273,-2.2535283671805493
2.4555498913591065,-4.989280613797511,1685462686.302868,-2.190606400294804
2.49571955853352,-5.047413944648168,1685462686.7040217,-2.1192218189685135
2.5320261605586825,-5.110375989123736,1685462687.1052935,-2.0779114427044703
2.565458420135935,-5.170852584137962,1685462687.5065498,-2.0709117704689888
2.5954533110221814,-5.233143967791883,1685462687.907813,-2.0533570515719646
2.6241116715398114,-5.295161837128541,1685462688.3090198,-2.046082001777826
2.6573060596593243,-5.358461002648845,1685462688.71031,-2.0452441498090526
2.6909544697121937,-5.421670016810555,1685462689.1115882,-2.041317845465747
2.721983289603808,-5.483472332399954,1685462689.51321,-2.0495494391731643
2.755988664557444,-5.544300174023201,1685462689.9140868,-2.1056317322330926
2.7926493615011676,-5.599558198651209,1685462690.3153172,-2.1803195365311994
2.831240068407252,-5.653639832464326,1685462690.7166042,-2.2563297546736547
2.8791905936572477,-5.709929421360321,1685462691.117881,-2.3369665694637716
2.9390561877464814,-5.768774903124174,1685462691.5203543,-2.421872277390297
2.9990445748257546,-5.816566911090988,1685462691.9216058,-2.4852443044155956
3.074076265839026,-5.876597829723403,1685462692.3228288,-2.531247775545609
3.152461301971563,-5.9323442940849915,1685462692.7241106,-2.5752940209129
3.2258670626066825,-5.981676502547946,1685462693.1253552,-2.6111117813668274
3.2966991772230343,-6.024852769430705,1685462693.5266116,-2.6562716405946585
3.3753526751949785,-6.069641741618634,1685462693.9278605,-2.6932258338763804
