x,y,Time,theta
1.2750546491617059,-2.539724926246939,1685462659.7740824,-1.970699386321169
1.3009624868240173,-2.531690067627037,1685462660.2167878,-2.005702817760614
1.2989261028624404,-2.5315255698632035,1685462660.6193838,-2.0046438365468844
1.2847133486462632,-2.578844088667747,1685462661.0782235,-1.9708105742993345
1.2940577994013873,-2.5988949953762925,1685462661.4886718,-1.9625005772401523
1.3487071525564593,-2.5786218943925014,1685462661.9153469,-1.8812132200477039
1.3633147870958517,-2.6300810269189965,1685462662.3500793,-1.88689476102358
1.3254129104367889,-2.7674267313022027,1685462662.7687178,-1.9778621600546746
1.3206181091330187,-2.841973014048577,1685462663.1872935,-1.9972114221613166
1.3410089141733894,-2.8876598684517334,1685462663.597838,-1.9924923564927588
1.3560462393073138,-2.9271347476546437,1685462664.0166018,-2.0038712609244533
1.3447829726159353,-2.4751868172808082,1685462664.2661724,-1.8517111804143718
1.3819721528536155,-2.5087521806375794,1685462664.6687813,-1.896378893160914
1.3820222280874708,-2.569957226560422,1685462665.095431,-1.893960171465533
1.3952183648695244,-2.620584055637328,1685462665.5301921,-1.8964091767434832
1.3837173500009672,-2.6510469098441805,1685462665.9166186,-1.9348386360115633
1.3924381474166325,-2.7317740617348574,1685462666.3512785,-2.0162525680536008
1.3605994525308784,-2.7786028742869022,1685462666.78604,-2.071287453185371
1.3703327680509982,-2.857797317878106,1685462667.1966202,-2.1275444818245135
1.3817839684586177,-2.8602464555909926,1685462667.4462664,-2.1581666584884043
1.4160281285339293,-2.916357492892619,1685462667.8488054,-2.2013002747337715
1.479394577031117,-2.851786774805791,1685462668.2835717,-2.221123018763009
1.4730182151897886,-3.0092768127106693,1685462668.6941252,-2.233923047662101
1.4744167366551941,-3.0827410447236336,1685462669.1046424,-2.166316445862947
1.4953816193667764,-3.15922550586803,1685462669.4830425,-2.113289054509029
1.5685163174485317,-3.201960047377936,1685462669.8856215,-2.0924802279667567
1.561849009717584,-3.2879112653133884,1685462670.2801085,-2.027087297615152
1.2614873077295712,-3.6609042327604184,1685462670.7953598,-1.6478808225240316
1.5310640610220954,-3.4461293698908864,1685462671.222124,-1.7654220299915382
1.5447734918791647,-3.434369365692714,1685462671.4153225,-1.728282758554052
1.346899820816848,-3.6326714220305796,1685462671.6085336,-1.6104603847059837
1.3041895041173703,-3.69435291928254,1685462671.8017566,-1.5845516712900987
1.352339252118603,-3.663908864805753,1685462671.9949749,-1.6244929517566113
1.260965636186383,-3.744381600873726,1685462672.3009648,-1.556510069767623
1.261379889818598,-3.795291043861127,1685462672.6714144,-1.5880034825416174
1.011326642382701,-3.358063328528925,1685462673.0498254,-1.4767811260900825
1.24698030594068,-3.877867315081343,1685462673.4684052,-1.7927636994230953
-0.30391950829167713,-1.2351781704057734,1685462674.0239148,-0.5045406581325069
-0.36250814259148917,-1.2559655012342172,1685462674.426407,-0.5894103598119133
-0.41029122934311457,-1.2633780006430553,1685462674.828932,-0.6917244563576145
-0.2099677595558916,-1.6377485195512245,1685462675.0382378,-0.909892908559543
0.8355613132834986,-3.112397803247105,1685462675.319983,-1.7839640546766695
1.439573267269951,-3.9456869807209363,1685462675.706433,-2.2398170209837667
1.467483615168046,-4.002167856001835,1685462676.117075,-2.3057676492386086
1.493215650860569,-4.059535117349458,1685462676.5356884,-2.3917710075930327
1.4991303480616944,-4.0648968536853225,1685462677.002542,-2.4422895868840038
