x,y,Time,theta
-0.46774503299181736,0.21800451914792815,327.126,-2.466997509799317
-0.3606131773810756,0.3995410296510637,327.537,-2.3676674010869694
-0.36670036386988597,0.39918714603554667,327.777,-2.3973158996803794
-0.4504288451433139,0.2978802207437108,328.2,-2.5228107197877994
-0.8791805258616201,0.0738072349551422,328.625,2.989239964499433
-0.8711032925484943,0.06586926150064655,329.054,2.9953024990630195
-0.8693393319541514,0.02999396860622082,329.497,2.99560119768808
-0.8556274328222534,0.06587630272540178,329.904,2.993086064508998
-0.8289678698809059,0.06980401767403908,330.324,2.9987056299737276
-0.7984135128520429,0.07573504755360964,330.745,3.0107837616315742
-0.7584096635594343,0.12265463549345425,331.169,3.055153238243888
-0.7273141745998034,0.11549091563764441,331.598,3.055601122784412
-0.6843628551790707,0.127529919209586,332.014,3.0578210878654266
-0.6561080179542399,0.128005829661706,332.463,3.076181394666263
-0.6138347667796453,0.12046753880983581,332.869,3.1196841634730963
-0.5787983436347707,0.11841391885311886,333.3,-3.124469228669484
-0.5538070888770326,0.11058115367989935,333.708,-3.033267490519548
-0.5196936874743552,0.1028696422883496,334.155,-2.940176090714243
-0.502690354634765,0.09439204538797957,334.362,-2.8936181521946
-0.4773184290360368,0.06437867624795768,334.575,-2.845849449374463
-0.44147273523073693,0.02326029446583576,334.991,-2.7481194780099325
-0.39997902601452706,-0.003658518528889305,335.43,-2.6916140760544853
-0.32782403024958184,-0.09640864473222632,335.849,-2.613154746419168
-0.2904599823438266,-0.1186811592037243,336.281,-2.5713622679733654
-0.23086475332881748,-0.1651772611393779,336.698,-2.528080301638747
-0.18923041039669444,-0.1725106323160975,337.135,-2.4859775195240723
-0.17423419819376096,-0.18026056087334172,337.385,-2.456361984406917
-0.13917823603066515,-0.21913565140704147,337.773,-2.415820883098937
-0.09897080073356666,-0.25504058969393933,338.211,-2.3427810420575472
-0.053132626187423294,-0.2978435831860789,338.599,-2.259439814798436
-0.03781092235497859,-0.3384305210228548,339.037,-2.176863455803051
-0.017603108244653096,-0.4011729265274068,339.465,-2.0851138642097427
0.004327437908109277,-0.4354885923537619,339.889,-2.0353387755593353
0.026599916555601864,-0.42941994432449926,340.324,-1.9488143171612984
0.04436750843089201,-0.48810762527752416,340.76,-1.8915481062346147
0.05973508401425118,-0.5257818420008903,340.951,-1.8435493122467281
0.06457179159034072,-0.574590656376568,341.19,-1.7843714821092405
0.08628252826297064,-0.6321985868911266,341.628,-1.7454551843923618
0.07900609248060148,-0.6714835174705605,342.02,-1.7172461752709838
0.09650904432432761,-0.7257801231913019,342.458,-1.747599420565067
0.11728174126259307,-0.7948166372704952,342.9,-1.7880140401846905
0.12529254837454662,-0.8555513108401643,343.307,-1.8206841452775668
0.13038389096123515,-0.9030694899440191,343.732,-1.8693455334183118
0.1367453321786928,-0.9314867987881681,344.15,-1.8945846324213031
0.16137146235489278,-0.9854896980979522,344.376,-1.9274701259732656
0.1493564076456256,-1.0444680670359694,344.785,-1.9293010936989874
0.17016888641736336,-1.1063489684416077,345.226,-1.9192817780288487
0.19944732749790173,-1.1398915470734543,345.664,-1.923217388574124
0.22923669779650832,-1.2229452971359793,346.07,-1.9251796918179394
0.24707087238801523,-1.2646013610359421,346.511,-1.91251025597305
0.28974794835005074,-1.3173829425492039,346.929,-1.9304474550079784
0.3123069711715387,-1.3737192000363867,347.362,-1.9916036319635
0.328146343380937,-1.4041392454416628,347.626,-2.042541973542119
0.3588435262419948,-1.4709374420588566,348.003,-2.1054723300512297
0.3986604351453558,-1.5178893215980012,348.412,-2.1951694354349667
0.42800655420050676,-1.590463055921396,348.866,-2.311903421050548
0.49005491040966387,-1.636256841200559,349.258,-2.43929762667232
0.5546672650080161,-1.6805290773830797,349.702,-2.569608084328411
0.6115623131551741,-1.725286713303716,350.144,-2.6875390278156543
0.6725559268419505,-1.750602328748879,350.557,-2.8214967889009297
0.7236671302657965,-1.7728238585730056,350.779,-2.897759624799995
0.7992700411891359,-1.8105435250525925,351.185,-3.028372385953838
0.8404159587886103,-1.8063283867298885,351.625,-3.1279245847942154
0.9313789521868837,-1.8194081996130778,352.034,3.076373120027373
1.0571711902713377,-1.8330033938508048,352.443,2.968539038725393
1.1012540751531223,-1.8252659425778124,352.873,2.9299508897230964
1.151977544432513,-1.8603209323284244,353.306,2.922216955721579
1.252623724940428,-1.8146294005649168,353.733,2.883335666158161
1.3119676137218452,-1.8169825828474464,354.164,2.8571210092073116
1.3619578937152519,-1.8002467520273535,354.585,2.7815116352778415
1.4530815117923905,-1.7665262396008032,355.021,2.6755467791209555
1.513074194515474,-1.7514403035361312,355.434,2.559731315521118
1.59030747306719,-1.702594469690917,355.86,2.4167717953448595
1.662083264144666,-1.635854252059988,356.284,2.2857804219526248
1.727467765223102,-1.5822531861394147,356.724,2.153090547277417
1.7743682406211616,-1.5183751626352742,357.149,2.0391629322787828
1.8326482528832782,-1.4430323430492606,357.552,1.899179507851681
1.854981038461403,-1.3873882295379096,357.797,1.8402658485965548
1.8546964501890406,-1.3153965879145206,358.213,1.761861960931863
1.8746176152128755,-1.2264260287073534,358.636,1.6850336999314044
1.871475743222772,-1.14312163879065,359.047,1.58083429839357
1.8666854178061336,-1.053392963179671,359.494,1.4496358996210676
1.859642531791804,-0.963817831740187,359.912,1.3057509583520255
1.8487780274828673,-0.8780221001638271,360.353,1.2241711312657955
1.8119359662631696,-0.8220972701103737,360.747,1.1363504901789303
1.787287781260692,-0.8032951305325623,360.963,1.1073712295005917
1.7566462567312635,-0.7259499074562117,361.39,1.0713578918089526
1.7343872941040033,-0.6544585159193621,361.813,1.0532251141610043
1.6885909759541722,-0.5648978547218255,362.246,1.0284401638732559
1.6462255497434646,-0.4974706706238145,362.659,0.9876892727627717
1.5936636032414044,-0.4334693008173454,363.12,0.9137468988611116
1.5591012188723796,-0.37105854048075276,363.521,0.8449255078739007
1.496677585351029,-0.3214362024413126,363.932,0.7630253894563686
1.4359287858883327,-0.2672713702330159,364.38,0.6761402261267351
1.3764563916724704,-0.22647036393884665,364.807,0.5879531409242642
1.3240794604993686,-0.1698060328971931,365.218,0.5190061238399768
1.2524953468513822,-0.1211797628908125,365.648,0.480670629915991
1.1888057593205064,-0.08015542624743183,366.074,0.4587038340479059
1.120775001255815,-0.053949490315109726,366.512,0.501879150568455
1.0640835845509538,-0.008556914167147085,366.927,0.5827818157406385
