x,y,Time,theta
-0.9984087463736213,6.8572833453422145e-06,326.163,-3.1414322393078415
-0.9821793683353429,0.0016413410457391845,327.963,-3.1368481589619934
-0.952256598170592,-0.00017817281263959934,328.963,-3.1376990168326633
-0.9146049452254874,0.000565852205139303,329.763,-3.1366324704779958
-0.8724779158668429,0.0010811337902071256,330.563,-3.137893928265553
-0.8446347413500603,0.0005162154944042579,330.963,-3.135271082589339
-0.8094618718685737,-0.005227036419315276,331.363,-3.1328318869347602
-0.7707967248033143,-0.004556537540368132,331.763,-3.1333094689618983
-0.7297891384214324,-0.004245912597257109,332.163,-3.116877552423293
-0.6966831950906267,-0.0062018847559417055,332.563,-3.080834540896369
-0.6560689333743954,-0.00994003512202835,332.963,-3.041725013079554
-0.612217578115495,-0.016761026466992446,333.363,-2.981492494269561
-0.574880155573743,-0.02362776091500483,333.763,-2.899962812614319
-0.540934604072086,-0.03400589713754937,334.163,-2.8197678493583354
-0.5024293255381508,-0.045259681783522604,334.563,-2.7402940630615413
-0.46284433192312097,-0.06325817390730774,334.963,-2.6574711996591227
-0.4265383600319987,-0.08184444973591655,335.363,-2.6083551309423383
-0.3908226248447424,-0.10572467691797723,335.763,-2.566343533208686
-0.34461409348849864,-0.13242391169976278,336.163,-2.528380765508965
-0.30380147188781,-0.16089275155665422,336.563,-2.49065030507224
-0.25946720788042055,-0.1934399800051448,336.963,-2.445548861968815
-0.21620646577356475,-0.2277869977214244,337.363,-2.4064009392423906
-0.1758630777992219,-0.2627779736020356,337.763,-2.366424302078569
-0.13645847810854111,-0.29807480196884906,338.163,-2.290681911998978
-0.10404433079258125,-0.3334883829673486,338.563,-2.2107724006262077
-0.07110460099148481,-0.3750531078413176,338.963,-2.1312888244393733
-0.04254560786734881,-0.41816706985090657,339.363,-2.049976223461226
-0.0202790009188693,-0.4586027862726541,339.763,-2.002158067029687
0.0021184107857377247,-0.5025937467045237,340.163,-1.9542308293303101
0.022506726787905683,-0.5492414183536727,340.563,-1.8753392310651698
0.03649942555361946,-0.5932943496391312,340.963,-1.799474771870221
0.04509949492827697,-0.6391749051726638,341.363,-1.739773980427354
0.05079829907940071,-0.6864630769323831,341.763,-1.708322598158573
0.058793425091787324,-0.7309437044768085,342.163,-1.7240435487108308
0.06716003603591113,-0.7811269654920016,342.563,-1.7649928264869212
0.07557469352078273,-0.8289741467284228,342.963,-1.8050290121384085
0.08683650108411327,-0.8775560890545732,343.363,-1.8441993944265984
0.10261357261005899,-0.929365153343509,343.763,-1.8793678175348083
0.12130449873638546,-0.9736204472689788,344.163,-1.921006734222208
0.13733244337161976,-1.0176674366522072,344.563,-1.9289757911869723
0.15573449624931593,-1.0685234312911982,344.963,-1.931745019605899
0.1753202564243218,-1.1247234474692036,345.363,-1.923306375533088
0.1991066306412159,-1.1829676884854057,345.763,-1.9215264306390685
0.22334331972806196,-1.2449059204403357,346.163,-1.926460039371923
0.24483000300123228,-1.3069053710096006,346.563,-1.9226977633580693
0.2705017272926168,-1.3715331014846541,346.963,-1.9519316616045135
0.2972245020740064,-1.4323863546086564,347.363,-2.016370473042132
0.3326865122507637,-1.4976311064046903,347.763,-2.100365730329748
0.371473358063894,-1.5643671693788117,348.163,-2.185543267437475
0.41483176425384644,-1.617406896538216,348.563,-2.295467671212748
0.4651003811466549,-1.6689020081741863,348.963,-2.409926009270744
0.5226307752417513,-1.7140919493398754,349.363,-2.5281972009845854
0.5828223941991263,-1.7536516213373745,349.763,-2.643239625204547
0.6434367286891672,-1.7865860556937425,350.163,-2.753270120214933
0.7103892966866147,-1.8126386479489842,350.563,-2.8781572380305867
0.7852473449058938,-1.832308226592221,350.963,-3.00058497978816
0.8522254871812297,-1.8431456775525095,351.363,-3.107986535900707
0.9207620836569912,-1.8416596273033887,351.763,3.0922122298219095
0.9936572510990556,-1.8382233891439541,352.163,3.01418133543959
1.060317328249094,-1.8288341862974757,352.563,2.957234516153568
1.1354103832654412,-1.8164966258368354,352.963,2.9132901538092097
1.2068644189072568,-1.8006457703584149,353.363,2.8693977425097024
1.2804413904768803,-1.7801455439934355,353.763,2.8361900110246236
1.3505531410722609,-1.759138467497066,354.163,2.7737182250287926
1.4132934685730811,-1.7320448291828332,354.563,2.691636192089851
1.472286234561783,-1.696889273837504,354.963,2.5827730817442847
1.5349926081670768,-1.6582840988182146,355.363,2.46288946998613
0.3720000271073827,1.382959208395979,375.363,0.8008514522748313
0.32100213666237215,1.4328220866141645,375.763,0.7648269339405409
0.27147443456625164,1.4825752616530767,376.163,0.7196471816114806
0.21707406438129567,1.5298677467681376,376.563,0.6831032140384055
0.15681950049606727,1.5784451773446115,376.963,0.6465409006931582
0.09563072426716394,1.6220770969415155,377.363,0.5681260640614083
0.03288695885805773,1.6643248745817112,377.763,0.4920317188486784
-0.032442112660068974,1.6976584503452365,378.163,0.416873825743768
-0.102112761924775,1.7261981833004263,378.563,0.3329963420456694
-0.18135022897975175,1.7516851790299663,378.963,0.2552393727152326
-0.2579725525114665,1.7714550103355264,379.363,0.21212817353058813
-0.33039502962567713,1.7860575272603356,379.763,0.17054437325667418
-0.40960089070686156,1.8023380626214003,380.163,0.13887665621153436
-0.47962466468901005,1.813737145625796,380.563,0.1032186330153674
-0.5525650642192045,1.8226723278545411,380.963,0.06312075922805484
-0.6275055470074294,1.8293257896963038,381.363,0.018799429698834424
-0.7033414766022155,1.8291645759513453,381.763,-0.034553738483164356
-0.77719686344868,1.8260354734750859,382.163,-0.12490235595906288
-0.8512050501533295,1.8153921198001897,382.563,-0.23629897698950952
-0.9240339872027976,1.7990992895589732,382.964,-0.2650547370054725
-0.9988850280414084,1.7852156749046098,383.363,-0.19882191571233251
-1.083551653931785,1.779428361211479,383.763,-0.0872063286202557
-1.1530416994411539,1.779448685027874,384.163,0.029366515558117208
-1.2192668381526341,1.7834064564979264,384.563,0.1164393544919743
-1.2942308827199862,1.7937484799654264,384.963,0.19444204120368863
-1.373939479081042,1.814053726344438,385.363,0.279836808828514
-1.4485948097451546,1.837488213327115,385.763,0.31926859669011803
-1.5130197411569117,1.8557975459291505,386.163,0.2624578066443585
-1.5889689034499161,1.8687409790708711,386.563,0.1067950141485109
-1.6693070109395194,1.871956798413506,386.963,-0.0889474935737843
-1.735026615556349,1.8645078406317754,387.363,-0.28178050185282644
-1.798310831447712,1.83798229146533,387.763,-0.4843412977377174
-1.8588860949643704,1.8064060621608262,388.163,-0.673790364115517
-1.909509267172079,1.7574862734596333,388.563,-0.8703704240750904
-1.9506895358225542,1.7040946306877944,388.963,-1.071135811170809
-1.987400428195358,1.6331098442659795,389.363,-1.2767097934582985
-2.0097033185051236,1.5607778130034187,389.763,-1.466529932880247
-2.0142771597446103,1.4890331004875599,390.163,-1.588766517805428
-2.015589591093474,1.4195848085941107,390.563,-1.66466684879892
-2.009975879498644,1.3445150082145723,390.963,-1.6890028191083166
-2.0052948101076016,1.2705548582556045,391.363,-1.6871981631043973
-2.0011597928141054,1.19700289138646,391.763,-1.6943354120593577
-1.995608610427024,1.1263707299936259,392.163,-1.6874703526517907
-1.985129890515277,1.0491010165801236,392.563,-1.689657332410426
-1.9787881583256233,0.969133895228394,392.963,-1.6855703776799775
-1.9773596083239926,0.9016946825902804,393.363,-1.6484346052507584
-1.9742261359233184,0.8278747982292608,393.763,-1.611942570887841
-1.9737085252220787,0.7567866891499765,394.163,-1.5722814284264877
-1.9783657185356929,0.6803177441576158,394.563,-1.5363837407445193
-1.9867342426086814,0.6089765887529189,394.963,-1.5249728139431449
-1.991715528524514,0.533893383757861,395.363,-1.5255705546468532
-1.9969141642918053,0.4590171418190583,395.763,-1.5248567142289142
-1.9995763946599125,0.38657541888933317,396.163,-1.5233653490911545
-2.004629687563319,0.32012396903954043,396.563,-1.5249485792956834
-2.0121724604790545,0.24852537903041513,396.963,-1.5202444990310675
-2.016135824996407,0.16726536297269387,397.363,-1.5193812991173288
-2.0245724134981478,0.08945120059512753,397.763,-1.5145754719052453
-2.0303382375602173,0.0008557463994870457,398.163,-1.5166701146924246
