x,y,theta,Time
1.1049400030576366,-1.6958391190217796,-1.5490264505677744,1685462656.916059
1.0967936124177855,-1.6604378712981773,-1.5480330915282703,1685462657.3090591
1.1297539260706226,-1.6492646120601202,-1.5221754287938842,1685462657.736017
1.1345058975755153,-1.635733405967165,-1.5476906331038518,1685462658.143017
1.115174339326751,-1.652147344005315,-1.5035704593101138,1685462658.571017
1.1456686408584666,-1.6553241308015527,-1.5180093948697007,1685462659.006017
1.1987369033607576,-1.6525920169219492,-1.5337493258267314,1685462659.415017
1.2785177445262161,-1.672711395615033,-1.5655309961150747,1685462659.858017
1.254421197064529,-1.7215413207221877,-1.5619884069762768,1685462660.2305841
1.2487267796225832,-1.654346600630754,-1.5524297072436286,1685462660.669584
1.2955783111851757,-1.6740159625776834,-1.5569320988415878,1685462661.086584
1.2906235598769413,-1.6951326153878163,-1.5725671749235925,1685462661.508584
1.2788879063649545,-1.7323963931158544,-1.563064587579142,1685462661.950584
1.2816910169025706,-1.799510478571133,-1.5815380498263527,1685462662.362584
1.246575337927138,-1.8483072819850335,-1.5748628041555026,1685462662.801357
1.2479638372260613,-1.9462560601952241,-1.5547564126643227,1685462663.225357
1.221685939156331,-1.9813337638295263,-1.5374161798629036,1685462663.620357
1.2238890230703785,-2.063507637602844,-1.559534554130452,1685462664.048357
1.2331578418904923,-2.0947556980388673,-1.536174422039869,1685462664.472357
1.2534618519039444,-2.091422022206538,-1.5084930686939868,1685462664.9023569
1.255359447700992,-2.143189206144357,-1.5305158561477665,1685462665.301156
1.221985560197424,-2.169986471529879,-1.5174562034558128,1685462665.689156
1.1797336254429518,-2.1961919509335774,-1.4918910072114502,1685462666.101156
1.1616940862662775,-2.2121422570126956,-1.4272444964123583,1685462666.506156
1.1811923304882905,-2.283723272869949,-1.405870058085417,1685462666.951156
1.1951571532801761,-2.3411420467218838,-1.3544783693976485,1685462667.3661559
1.2213216800233193,-2.4571858750779696,-1.318174600378547,1685462667.7829652
1.2295707911740443,-2.51769213076151,-1.3213557898344426,1685462668.182965
1.2459049791098005,-2.6120127093758647,-1.3109665386398077,1685462668.5829651
1.247994311419151,-2.6369998288242207,-1.377137293974798,1685462669.0269651
1.2807203389679296,-2.73977472374241,-1.4399195624746934,1685462669.422965
1.289339709840364,-2.842040409391451,-1.49097777677964,1685462669.867965
1.2617825109839635,-2.9250810740126156,-1.5219398599479372,1685462670.2611759
1.2268999435104626,-3.007831928548688,-1.6647241574911624,1685462670.687176
1.1860715736000143,-3.095181948904196,-1.7129035940692088,1685462671.0801759
1.1525166763399344,-3.1798492616065674,-1.6919022797225973,1685462671.495176
1.1584978928079497,-3.2341788137275085,-1.7106816592765062,1685462671.923176
1.156767847889979,-3.309727290634826,-1.7129443087453404,1685462672.313176
1.1389271488264507,-3.381208388766951,-1.6433668168683646,1685462672.6614408
1.1458170977056008,-3.4554482032733835,-1.5541167536458271,1685462673.0394409
1.1486031309381806,-3.5840983185435262,-1.4433725125149808,1685462673.430441
1.1532173470307034,-3.5902805453417614,-1.30029163354203,1685462673.873441
1.221484887647363,-3.6599592190368866,-1.235119238496419,1685462674.246441
1.2681608274169103,-3.74551646012374,-1.08366382631654,1685462674.676441
1.2398869331531859,-3.746626152128173,-0.9959270021695704,1685462675.0704408
1.3164138234732046,-3.8067352625545765,-0.8699601680065161,1685462675.480985
1.377343280629561,-3.8217234308521553,-0.8190580314485747,1685462675.9289849
1.416579644666247,-3.8327502795768966,-0.7334464988651019,1685462676.331985
1.4514018479442463,-3.8825589132552807,-0.6554277511919612,1685462676.753985
1.4642289954939491,-3.9071170150178234,-0.6027052808932647,1685462677.168985
1.5276314928373165,-3.9198340824323434,-0.5089637791386438,1685462677.570985
1.5509373126865817,-3.9428576585017505,-0.4446872026123889,1685462677.993968
1.6275636901351884,-3.973542882936344,-0.43963925994777237,1685462678.395968
1.6690171879126772,-3.983145734988252,-0.4433580272588918,1685462678.798968
1.7124462119327422,-4.012487019310078,-0.3831820657591633,1685462679.224968
1.8084959638439213,-4.008144831779789,-0.3724764465982661,1685462679.6199682
1.800300887439922,-4.057434184884072,-0.3643395688644553,1685462680.035968
1.8351070571457577,-4.083705834711717,-0.31979959277686276,1685462680.3935351
1.9062128001591834,-4.083073241246961,-0.259172677080065,1685462680.8245351
1.970192886665067,-4.079122095658073,-0.2331819540748358,1685462681.257535
2.0351331235641132,-4.0768290100416245,-0.14148403600593137,1685462681.6465352
2.1347014774091133,-4.0730391581375205,-0.14466957967718974,1685462682.0575352
2.257655495825915,-4.047552410007442,-0.10059627125811298,1685462682.434535
2.2914227336568556,-4.031499546215209,-0.1033938882510592,1685462682.813159
2.3948666021433533,-4.078659438618805,-0.16176952271408887,1685462683.2091591
2.4217876717815434,-4.144121360900947,-0.20794858593531165,1685462683.618159
2.475032352464642,-4.166378192728094,-0.26626382830819845,1685462684.017159
2.5778684896676145,-4.178703865425496,-0.37256236032568535,1685462684.4881592
2.6706268552764065,-4.203478580173635,-0.4943587867958332,1685462684.8931592
2.7797521376364034,-4.260053777176448,-0.5641597255356499,1685462685.3280249
2.8246707832531537,-4.2815288617364775,-0.6683724938179376,1685462685.737025
2.919031057186179,-4.349750564094374,-0.7333126619640942,1685462686.1140249
3.0312573253118713,-4.41782703298344,-0.8629017454686492,1685462686.577025
3.1051682379485745,-4.430091962264608,-0.9165322833376521,1685462686.964025
3.161476033960607,-4.523291645405194,-0.9567761619010854,1685462687.4140248
3.2147159053204706,-4.575540489944417,-0.9823145424207216,1685462687.857994
3.284497585124332,-4.595635545261355,-0.9872886271721049,1685462688.285994
3.2797017638380526,-4.61857077519677,-1.0055877837257303,1685462688.702994
3.3093292725305483,-4.687870139502995,-1.0224154921091304,1685462689.0939941
3.333160223565329,-4.7819725569337015,-1.009744293949283,1685462689.525994
3.3741778979754726,-4.8593796282111095,-0.9223075761599596,1685462689.917994
3.4482131381677226,-4.915677113752544,-0.8723088194945726,1685462690.328576
3.4959650845574717,-4.998595048617955,-0.7944998838047892,1685462690.717576
3.544106612506237,-5.098437867627193,-0.7542172559642749,1685462691.111576
3.5884329798450705,-5.146852700843155,-0.6851386145605055,1685462691.5025759
3.594388368774656,-5.195441142864272,-0.630388636123423,1685462691.908576
3.6004369114328516,-5.28292624317405,-0.5333887395921774,1685462692.311576
3.707798000872364,-5.3137085902970504,-0.4968944397389923,1685462692.6946979
3.755684672382645,-5.309996127968323,-0.4745100711244035,1685462693.087698
3.8291934087554305,-5.353668645318275,-0.4049087224351382,1685462693.4846978
3.944215663085183,-5.394320814527884,-0.3583704071708885,1685462693.870698
4.035399074647405,-5.440755531296165,-0.2815998376935797,1685462694.2906978
4.149802399947045,-5.48798153377901,-0.27557573566350113,1685462694.699698
4.2761817826987505,-5.510452938035025,-0.24666925110495827,1685462695.107698
4.355787861186027,-5.55926161062409,-0.15732340682784007,1685462695.537256
4.533927860458303,-5.562841866363502,-0.1091103721940228,1685462695.9182558
4.644840434509057,-5.549269737197856,-0.027258511814794738,1685462696.360256
4.726965575299301,-5.569326955019906,0.045487367511176366,1685462696.751256
4.863159966659673,-5.548075735273993,0.08872151041907388,1685462697.182256
4.883341365742784,-5.55658084356674,0.12340423483199137,1685462697.564256
5.012469306693071,-5.507495634565111,0.21411831613457252,1685462697.961013
5.0793572918253505,-5.4847932028813124,0.29696455959998724,1685462698.378013
5.1598677882762445,-5.463624064844791,0.3432338969993224,1685462698.766013
5.223024086103743,-5.447591163108612,0.44180645807667945,1685462699.1480129
5.311493499902398,-5.415814581087858,0.4978220160385641,1685462699.513013
5.377487026360383,-5.3673519767126345,0.5627975245899629,1685462699.896013
5.4022100886047095,-5.308420388312589,0.6616815569446627,1685462700.314948
5.490976387809279,-5.2711732190739875,0.7050416194830632,1685462700.770948
5.520533884562301,-5.213855561354803,0.7671211391347622,1685462701.180948
5.612240426364732,-5.1671261046727865,0.7643051039322811,1685462701.583948
5.698752100681391,-5.157056978667381,0.7633962752292003,1685462701.972948
5.688158771031562,-5.05387607398787,0.836430879180981,1685462702.3969479
5.731125152466907,-4.922040263644394,-5.358895820436776,1685462702.848069
5.801615672340673,-4.8614349320459285,-5.262943913778762,1685462703.249069
5.850725762375125,-4.795921224585086,-5.186620646580072,1685462703.656069
5.863348648386873,-4.732690252784445,-5.125913311858978,1685462704.0370688
5.878054819843744,-4.639805480492375,-5.044165103982448,1685462704.436069
5.968748636139025,-4.567410194414783,-4.937720636454194,1685462704.832069
6.000199792339706,-4.504110649884932,-4.817033261294645,1685462705.253069
6.005994158369704,-4.429896960485225,-4.702042966349719,1685462705.6430829
5.982459677646423,-4.349119536714328,-4.620051004400238,1685462706.056083
5.943947351619227,-4.316884886246862,-4.503490885400116,1685462706.468083
5.96991174050788,-4.2820662872069954,-4.390201272437113,1685462706.856083
