x,y,theta,Time
1.1323088532994314,-1.748251264310148,-1.5333343099533765,1685462656.961059
1.1375510794687467,-1.7352062377945312,-1.5090520182534508,1685462657.356059
1.176647289900912,-1.715473470375504,-1.533984016585831,1685462657.781017
1.1330802888560778,-1.691277007103907,-1.5081220717605741,1685462658.191017
1.1644692732707829,-1.706982697358032,-1.5230021248130106,1685462658.6060169
1.1525501039190684,-1.6498824068788709,-1.5768105517183109,1685462659.041017
1.133297492576783,-1.6848176298457684,-1.602227925655914,1685462659.459017
1.120988445945505,-1.6843597121628977,-1.627370237244326,1685462659.893017
1.153964960876964,-1.71938950304039,-1.641206038966141,1685462660.287584
1.1485366228869043,-1.664626381658194,-1.673726628077891,1685462660.7045841
1.096722967122723,-1.6925041655173891,-1.6714556315903137,1685462661.147584
1.1060192427755364,-1.7322371120089006,-1.7134194147332833,1685462661.543584
1.143399646836613,-1.7982946141162262,-1.6954316582663491,1685462661.996584
1.1233339424152367,-1.8673649670920744,-1.6994391724290165,1685462662.404584
1.076690457465069,-1.9197524643382708,-1.7155077881547898,1685462662.853357
1.0905237584601066,-1.9442241340529811,-1.7469696737633147,1685462663.260357
1.075285348789681,-2.0001386088144435,-1.7988187170626864,1685462663.667357
1.0747629337346205,-2.018022901436592,-1.7790390550112947,1685462664.110357
1.0460556672797856,-2.1174697807454055,-1.7745927034953068,1685462664.525357
1.1016749842637075,-2.227323097019678,-1.741071573541702,1685462664.9483569
1.0458453644151482,-2.2402750343887874,-1.7021479714380445,1685462665.335156
1.0553325199499892,-2.3060937023848758,-1.6216406068293683,1685462665.724156
1.0654038315911996,-2.3648244151226616,-1.6058665475988112,1685462666.147156
1.0849744027636492,-2.4085285996915924,-1.5476115094772989,1685462666.541156
1.088043018381668,-2.458189621067704,-1.5670542182659324,1685462666.986156
1.0790369885566127,-2.5384403508421634,-1.5982198596257668,1685462667.401156
1.1338513991585633,-2.6290441395918607,-1.523870078277437,1685462667.817965
1.150373649043034,-2.7505559713876098,-1.4821534402743064,1685462668.2169652
1.1237433280685847,-2.850238731708062,-1.5086676703757813,1685462668.640965
1.0964717654632048,-2.914226330731055,-1.5168314560031573,1685462669.0689652
1.1603742153628216,-2.939016322893357,-1.469936573350403,1685462669.4709651
1.2066344890264766,-3.0411558411909536,-1.4718902875314892,1685462669.902965
1.196020265757305,-3.1475963957643804,-1.5240426588144935,1685462670.306176
1.2041147735203612,-3.2856200602633048,-1.653665761972618,1685462670.722176
1.186823548102783,-3.388640230500573,-1.6874488796052811,1685462671.115176
1.218648213398929,-3.4462560711762382,-1.7316051379573232,1685462671.552176
1.2060836529149825,-3.450533078645261,-1.7282001743178779,1685462671.958176
1.2501527950427649,-3.5236253402201183,-1.7209978361507334,1685462672.348176
1.2766179050498516,-3.5489843649883164,-1.6261383105987341,1685462672.6954408
1.2429253344304074,-3.582457095097042,-1.529697272875446,1685462673.074441
1.2375733606903925,-3.602763526967031,-1.4696569762231042,1685462673.465441
1.2786869917153205,-3.6700744401768013,-1.331156043181119,1685462673.9154408
1.2907464222939453,-3.7388277416339055,-1.251514215345811,1685462674.3004408
1.3186528037557612,-3.8531292031137068,-1.1686198606921923,1685462674.7114408
1.3771939872610863,-3.9444381534446697,-1.113789047143225,1685462675.138985
1.4650436939503075,-3.958472434220786,-1.0393692926406646,1685462675.528985
1.5441402673512303,-4.047111891681903,-0.9864371553001711,1685462675.9849849
1.5537489085383827,-4.0900898835949,-0.9447006043545909,1685462676.365985
1.572264207377021,-4.178307388308264,-0.9044159378275075,1685462676.8139849
1.6210437637610837,-4.218209844148871,-0.9059731431439239,1685462677.203985
1.6730296559596904,-4.288444534493151,-0.8693934741710417,1685462677.626985
1.7287926719687698,-4.354986064914553,-0.7753575235800078,1685462678.028968
1.742440763655283,-4.364115727317327,-0.7594516448785473,1685462678.429968
1.7709280878234925,-4.4340312083395,-0.7665832105648259,1685462678.848968
1.8521120150063737,-4.447591560954839,-0.7309398598981981,1685462679.259968
1.9077206111035578,-4.471116229403843,-0.6985661743445089,1685462679.673968
1.9813648391634755,-4.496751464264449,-0.6719943761096888,1685462680.0709682
2.0192899797694115,-4.52769972857329,-0.6044650634907847,1685462680.448535
2.089501298295053,-4.62470907181406,-0.5366265052417906,1685462680.859535
2.1565677749671486,-4.647922840080291,-0.4891761627681323,1685462681.292535
2.2382161247103016,-4.650802060296328,-0.4394290028074757,1685462681.697535
2.2480488407634476,-4.700974047666183,-0.4731836858182136,1685462682.092535
2.2299309850101334,-4.75937246740637,-0.4686555181489684,1685462682.4755352
2.3054497976968267,-4.7981529285164415,-0.45910708609299056,1685462682.858159
2.3339157163466937,-4.787560443844008,-0.49247623572352106,1685462683.243159
2.3419976437064727,-4.802397670053374,-0.5627535454485302,1685462683.6591592
2.364434144314291,-4.833089788610169,-0.636108414880603,1685462684.073159
2.4290483026989196,-4.904695706202376,-0.7327474823147655,1685462684.522159
2.491593283917193,-4.980211345120769,-0.8719461900446542,1685462684.9491591
2.5580089282191434,-5.0891112400744545,-0.9781633723864656,1685462685.3750248
2.6174737677611213,-5.107987197098285,-1.0535114585806773,1685462685.7860248
2.653347441500281,-5.14112863654017,-1.134708556746095,1685462686.168025
2.6850804065467555,-5.230626702234226,-1.2223118055921423,1685462686.612025
2.7169897755499828,-5.273497461618182,-1.2519821851259547,1685462686.9990249
2.6918946383749653,-5.346169366547482,-1.2858554510259674,1685462687.4600248
2.7191851545637924,-5.404255259953193,-1.2876759808409564,1685462687.9099941
2.7419325918244275,-5.48084316212823,-1.272173599386842,1685462688.331994
2.836261989025698,-5.5498168822823,-1.2674151011330967,1685462688.7379942
2.9228444653553107,-5.59836745786627,-1.2443514804237865,1685462689.1359942
2.983364947457733,-5.673365920676372,-1.2015103295767076,1685462689.559994
2.9507867263952012,-5.761437093863416,-1.1133598819437296,1685462689.9519942
