x,y,theta,Time
1.110780358904828,-1.7289299577325372,-1.4911127054326256,1685462656.797059
1.211483399199134,-1.6943052728856731,-1.3832272389614235,1685462657.1860592
1.2100920976060305,-1.6410593073283162,-1.3324008899692688,1685462657.614017
1.3130816574348736,-1.6208401224400462,-1.324197564175429,1685462658.020017
1.2352920687225588,-1.6571662004009544,-1.359631303715552,1685462658.432017
1.208888778290449,-1.591986586310104,-1.3783323158957566,1685462658.865017
1.2078204299023414,-1.5883909289927773,-1.3948116872119072,1685462659.291017
1.1923134475149446,-1.5844606710380869,-1.3751828705626226,1685462659.719017
1.2595787844860677,-1.5702390943985312,-1.3186908148836745,1685462660.113584
1.244015482750787,-1.542764489401586,-1.3366434155227351,1685462660.522584
1.2358703144286454,-1.5720467766782806,-1.3548073060862134,1685462660.973584
1.2191285519849564,-1.6677273714673921,-1.3909214705207187,1685462661.377584
1.2255030814250647,-1.7423848860965079,-1.2608833017099625,1685462661.8295841
1.3006191137464813,-1.8736958892187492,-1.1802784675202616,1685462662.249584
1.2682216083510531,-1.843590001481338,-1.239696071457506,1685462662.691357
1.322055970443997,-1.8785127701490214,-1.2070675062406855,1685462663.099357
1.3830058347434944,-1.8945776205765823,-1.2509227007976806,1685462663.498357
1.335331325374082,-1.9095922166733683,-1.2601042077230653,1685462663.917357
1.4545357282428573,-1.9391608421537707,-1.2957866732004115,1685462664.351357
1.4533372420661617,-1.9959579649255563,-1.3196409162935514,1685462664.7773569
1.4413611511010482,-2.0050313509836943,-1.3736528764724643,1685462665.170156
1.561787667101262,-1.9537201090850331,-1.2592425463446077,1685462665.579156
1.6001255839637667,-1.9357536947044163,-1.3043274832311134,1685462665.970156
1.646977560721343,-2.0204611069240483,-1.275902040979828,1685462666.383156
1.7368866477824927,-2.178720888357228,-1.1824976497227986,1685462666.799156
1.7884520955029193,-2.273207823246538,-1.1724116881176285,1685462667.234156
1.7592703317840157,-2.373923121247602,-1.1794604191157634,1685462667.642965
1.743200526759807,-2.4157764091654292,-1.1156274160703148,1685462668.067965
1.6897017791306495,-2.349121585228338,-1.2154819990225334,1685462668.4709651
1.6947422450279086,-2.448064952732267,-1.3376231013532367,1685462668.9049652
1.7299522720576166,-2.4885686767002295,-1.3507849328419552,1685462669.2929652
1.8120667743914234,-2.6447194838562598,-1.529736042756514,1685462669.7179651
1.7672938858847775,-2.8186835426210006,-1.6142153113490396,1685462670.138176
1.7025790514504666,-2.8488271285183915,-1.6695790883248836,1685462670.538176
1.6204257507012891,-3.0044346677430833,-1.7196163636819186,1685462670.940176
1.7102741273351647,-3.0378827162351443,-1.81555385311317,1685462671.366176
1.7736334074793536,-3.1008810900839374,-1.793016114276308,1685462671.785176
1.807412138507368,-3.070015566775049,-1.6601575329573983,1685462672.200176
1.9039166217448993,-3.1156514419977115,-1.6595113494255083,1685462672.583176
1.8303366055011052,-3.097624266849201,-1.4714368358567498,1685462672.9354408
1.9334992369480628,-3.1796995018199583,-1.2436179433876942,1685462673.3164408
2.024783494564611,-3.407920614532397,-1.1181174735134711,1685462673.7534409
2.163172504213307,-3.4733379855723183,-1.0193759504191011,1685462674.137441
