x,y,theta,Time
1.0939534510452193,-1.7023348847653514,-1.5726863943195297,1685462656.916059
1.089695127952795,-1.7191591521347718,-1.5734767327739814,1685462657.3090591
1.0592212337376132,-1.7140537028638703,-1.588606656589926,1685462657.736017
1.0935222279062353,-1.705101158376619,-1.6281750333623823,1685462658.143017
1.1212611917230515,-1.6969599082014963,-1.6644351060460372,1685462658.571017
1.0646847192056546,-1.7294291071711994,-1.6896062285126414,1685462659.006017
1.0738068298668229,-1.757930727599231,-1.6803900752066736,1685462659.415017
1.0890823888365262,-1.7235437446237603,-1.6800394683275206,1685462659.858017
1.128181313638,-1.7448083216783192,-1.6739002835555934,1685462660.2305841
1.1205956296950546,-1.7835459704239776,-1.6983253497884936,1685462660.669584
1.1298576274480885,-1.7956242655927042,-1.678727016270065,1685462661.086584
1.0952987923130026,-1.7952824396996296,-1.6854109132740227,1685462661.508584
1.080031998000036,-1.8524560191627437,-1.6604141136524682,1685462661.950584
1.0459786322786588,-1.8855683976041453,-1.6527768572687067,1685462662.362584
1.037738678294227,-1.9298393840407593,-1.6247461961170204,1685462662.801357
1.0756533671977289,-2.026556280294227,-1.5870782132382084,1685462663.225357
1.0732952793729973,-2.041396915862877,-1.554532396282701,1685462663.620357
1.0931530668865421,-2.0781698447487953,-1.5587269535339943,1685462664.048357
1.0858866530553672,-2.183511547212856,-1.5850747342683533,1685462664.472357
1.1532183088973968,-2.2537318441866314,-1.56332699521126,1685462664.9023569
1.131175769062907,-2.2866350438195613,-1.5645105716411278,1685462665.301156
1.0657219003999652,-2.317448248082799,-1.497410416608499,1685462665.689156
1.0494792275442353,-2.3859821560671555,-1.4653288698370455,1685462666.101156
1.0928528868367313,-2.449485617276417,-1.3989893860770184,1685462666.506156
1.1012738440591567,-2.5109390259366884,-1.3707622977887792,1685462666.951156
1.0970632296628076,-2.6037894389460843,-1.2913769756862492,1685462667.3661559
1.1643480952579106,-2.6695770191831465,-1.2615429061215189,1685462667.7829652
1.095253792697621,-2.6976041334450946,-1.2231056021021458,1685462668.182965
1.1415155143693054,-2.791191693141548,-1.243299358651439,1685462668.5829651
1.120810206772595,-2.84857162506584,-1.281674509514628,1685462669.0269651
1.1580855319200951,-2.909186561169809,-1.3435204695130665,1685462669.422965
1.1811310123877259,-3.0208532308340876,-1.3673394389538946,1685462669.867965
1.1837372890010835,-3.0547586145978647,-1.4191547536979394,1685462670.2611759
1.1175425201004012,-3.1105221197886146,-1.509058416588085,1685462670.687176
1.1111246859754225,-3.1572748918123676,-1.5267213059602196,1685462671.0801759
1.132835863235932,-3.2475048055457982,-1.572798019048903,1685462671.495176
1.1134794400590493,-3.308461209616903,-1.612955894772479,1685462671.923176
1.1031303374626027,-3.382118237544255,-1.601351642449648,1685462672.313176
1.1642000975138018,-3.4996085456312795,-1.594951217871167,1685462672.6614408
1.190813313783263,-3.5829293159991993,-1.4801293915075202,1685462673.0394409
1.12014025608555,-3.6581003333776665,-1.3462903845617165,1685462673.430441
1.0799588433144283,-3.745915968113152,-1.190896396837259,1685462673.873441
1.0617824433970038,-3.8041450543042776,-1.1281056532485467,1685462674.246441
1.1273328953090316,-3.862928806881751,-1.0258717251964031,1685462674.676441
1.1844047031454699,-3.948977669377761,-0.8973283724536135,1685462675.0704408
1.2559534008374227,-4.0364660140452555,-0.7920125921146111,1685462675.480985
1.311907759009871,-4.054984781194604,-0.7480596352347395,1685462675.9289849
1.3701110320946932,-4.095763287289486,-0.635060181328757,1685462676.331985
1.412353479548198,-4.116882344445139,-0.6015066174256947,1685462676.753985
1.4555911035328488,-4.159740547528066,-0.5471177519531054,1685462677.168985
1.5241983952344607,-4.214554704554464,-0.48459118787784244,1685462677.570985
1.575348307030584,-4.199725041514844,-0.41848044600744255,1685462677.993968
1.605225426965961,-4.2304031781639155,-0.3691842159783868,1685462678.395968
1.6499599574279251,-4.263393558617496,-0.30388292041974135,1685462678.798968
1.7062979756738232,-4.250708442161736,-0.2931653803355558,1685462679.224968
1.8206020107577958,-4.301511812806728,-0.2566992477907728,1685462679.6199682
1.8921600888640475,-4.318330244209962,-0.2159756344569347,1685462680.035968
1.9047030138684797,-4.326686970624686,-0.13682972203532776,1685462680.3935351
1.9943398131776426,-4.353999870033289,-0.09102548475022193,1685462680.8245351
2.013085634985714,-4.380807648458242,-0.004433085165300605,1685462681.257535
2.0439298621431403,-4.425092212770487,0.044811813511263725,1685462681.6465352
2.04686443418493,-4.412201720296369,0.03246044355165426,1685462682.0575352
2.1011004294374818,-4.415179805865136,-0.028533789983004328,1685462682.434535
2.1536614505939964,-4.416097110532301,-0.018405291102293567,1685462682.813159
2.178441748440469,-4.423670436063079,-0.03314383311641777,1685462683.2091591
2.2418951265580445,-4.42993460661789,-0.09389239083520363,1685462683.618159
2.3084948640836376,-4.467048485731348,-0.15672942925982705,1685462684.017159
2.387747032866966,-4.487801112082772,-0.2891531081564067,1685462684.4881592
2.5046362346336744,-4.524437134571615,-0.3373893253534397,1685462684.8931592
2.568742727830929,-4.576690710295737,-0.37861555687630105,1685462685.3280249
2.6390130714843,-4.6481978563138036,-0.4397833398155384,1685462685.737025
2.713064623538828,-4.694657909154492,-0.5390088579231783,1685462686.1140249
2.776203365858476,-4.7727701843547905,-0.6090230285228764,1685462686.577025
2.802640992042991,-4.819391029499607,-0.6588053031694663,1685462686.964025
2.8811648043031974,-4.913360162532237,-0.6732038306669661,1685462687.4140248
2.9136546216019346,-4.95456142868828,-0.657415440467902,1685462687.857994
2.9341186664443746,-5.030464405980761,-0.6577492480867818,1685462688.285994
3.0034100327640587,-5.0746573512554285,-0.6695960824000272,1685462688.702994
3.0576026170022876,-5.120977355392429,-0.7103246632144989,1685462689.0939941
3.112806381411881,-5.134479168178958,-0.6839401234731993,1685462689.525994
3.1388282727108905,-5.1687228687072295,-0.6105730121719527,1685462689.917994
3.1758967652804535,-5.206851457723228,-0.5375005777750976,1685462690.328576
3.2395807085422184,-5.189489110011623,-0.49171913179103877,1685462690.717576
3.3369763322030086,-5.245400945753318,-0.40714249578915723,1685462691.111576
3.4143893406738224,-5.243485673542578,-0.30964740135638247,1685462691.5025759
3.4982180656142896,-5.205848425604861,-0.21461520596391206,1685462691.908576
3.6271221072189355,-5.22309647739896,-0.16954045364668474,1685462692.311576
3.738700352492109,-5.18091570426153,-0.12724789470260237,1685462692.6946979
3.8236395599511055,-5.190657691309332,-0.0855245762717664,1685462693.087698
3.9288727283844618,-5.187797190337406,-0.04928089546544184,1685462693.4846978
3.994522969224794,-5.118464424956465,-0.020441094210671296,1685462693.870698
4.0709786459601185,-5.161863554963666,0.011983521173593546,1685462694.2906978
4.22263344218351,-5.211551528263006,0.0012514990279894425,1685462694.699698
4.2797075806234774,-5.213699830412109,0.03841089795029909,1685462695.107698
4.406179087132042,-5.197200609360378,0.11649856779144067,1685462695.537256
4.473451437633688,-5.171343446230473,0.1750282411015331,1685462695.9182558
4.555157404010823,-5.151776433080956,0.2954607682651751,1685462696.360256
4.628741389117472,-5.151330087495714,0.3701556422719142,1685462696.751256
4.679067634323139,-5.105090351240567,0.44433665980404363,1685462697.182256
4.742345783069502,-5.064081467351931,0.44647394849147665,1685462697.564256
4.840675731473092,-5.032197555340144,0.5170471116643715,1685462697.961013
4.912092949722413,-4.973379317921709,0.5500180715953052,1685462698.378013
4.936422620446056,-4.9265507549252145,0.6363434970695326,1685462698.766013
4.973293631246156,-4.875485170643625,0.6952078794170998,1685462699.1480129
