x,y,theta,Time
1.070891986933747,-1.6862871988739816,-1.5563271986045535,1685462656.8320591
1.0460923617444668,-1.6894549648257629,-1.5719598711009277,1685462657.221059
1.0609716565750047,-1.7127973076576275,-1.5880928432027541,1685462657.667017
1.107267036066428,-1.7214716061902828,-1.5497886966171157,1685462658.074017
1.0671141505193968,-1.7366964105381693,-1.5378627381034635,1685462658.477017
1.0714731670955955,-1.7533678239910677,-1.4870093702532357,1685462658.924017
1.0679937496639058,-1.7598724162842407,-1.5097802778146414,1685462659.326017
1.0262656881960524,-1.7935452972396264,-1.4932383848648194,1685462659.780017
1.0388636137009204,-1.7823088901081805,-1.4748565100035764,1685462660.1485841
1.0362949507697021,-1.8197119228774665,-1.4574612149529915,1685462660.583584
1.0254277218217962,-1.8720366058749405,-1.4529745902625333,1685462661.007584
1.073491726405454,-1.859914609373979,-1.4209164201900215,1685462661.420584
1.09225249845285,-1.8994563229066983,-1.3680569971476235,1685462661.864584
1.0896272026241411,-1.9088856391170321,-1.3621849541391422,1685462662.284584
1.0886432493743703,-1.9305132055774625,-1.3677680528457772,1685462662.726357
1.0595327794073293,-1.9816553248487876,-1.4031163548412817,1685462663.146357
1.0842872665708152,-2.052688036461524,-1.3826988330396177,1685462663.533357
1.147491511541363,-2.1339391625545914,-1.3777464020836752,1685462663.952357
1.1458521440333183,-2.168726719569229,-1.3712416209091118,1685462664.386357
1.1562298300604439,-2.1932998615729433,-1.3587782470131795,1685462664.812357
1.1570967720826801,-2.266352984601593,-1.3714800812196355,1685462665.213156
1.1417367469618935,-2.3121461053117662,-1.3183084212672493,1685462665.614156
1.2035047599943642,-2.3938249535606557,-1.259429672771861,1685462666.005156
1.199820559385061,-2.40647307637891,-1.2088706504545497,1685462666.428156
1.2570279694815607,-2.454800286312852,-1.1607585457324194,1685462666.861156
1.3578865140841179,-2.515322560440514,-1.1239892966265137,1685462667.289156
1.325453004896921,-2.591356097066788,-1.1153482446420522,1685462667.701965
1.3839777651312648,-2.6650385990857157,-1.0947191490366783,1685462668.102965
1.4132418109534226,-2.732621596481867,-1.1247364457771516,1685462668.504965
1.434499606048396,-2.808626005608695,-1.1993254630250207,1685462668.939965
1.4572258106215554,-2.9126946998237595,-1.2490385514081077,1685462669.327965
1.490353944349506,-2.9364989255147385,-1.2351250704533847,1685462669.780965
1.551828182779669,-2.996894149305202,-1.2711192854407691,1685462670.1921759
1.6198793858861933,-3.0531763027412775,-1.3668433478902513,1685462670.598176
1.6534403909562798,-3.1123312338096767,-1.4454763388311924,1685462670.999176
1.6325599651161327,-3.1608866795534176,-1.4607518269607374,1685462671.401176
1.6297196330802761,-3.230858750620953,-1.4727912545564878,1685462671.841176
1.6478248918513718,-3.261341683126737,-1.47246429738211,1685462672.237176
1.6769388015709437,-3.32782225848623,-1.4728475465756146,1685462672.5894408
1.7060783288871981,-3.3426503468380035,-1.3653261672844663,1685462672.9704409
1.6849605900363638,-3.3976114070190717,-1.2742244108785965,1685462673.354441
1.733573299442932,-3.4666404380866136,-1.1439690779404077,1685462673.788441
1.7367849392617134,-3.5238091859531555,-1.0489137374683304,1685462674.1714408
1.75885465963373,-3.5633950388088436,-1.0025521670083324,1685462674.588441
1.7804225579315265,-3.6328701205683718,-0.8946347125449591,1685462674.9814408
1.818812630038713,-3.659972254847643,-0.8286632937377437,1685462675.391985
1.8645196736691416,-3.7100797778793715,-0.7542634016937668,1685462675.847985
1.9341880844400317,-3.716483655313383,-0.7049441762917534,1685462676.2579849
1.979083267011063,-3.7873620053655466,-0.6907537920603266,1685462676.654985
2.0905103137123,-3.815580618949165,-0.6255899065343259,1685462677.089985
2.1400741807154504,-3.846162571880131,-0.5736698757730735,1685462677.487985
2.1821945552772126,-3.8411841721829307,-0.5037506230933277,1685462677.915968
2.2572580130717124,-3.8315914983652943,-0.4289268888886356,1685462678.3209682
2.2936963075670516,-3.8235568911049156,-0.43007476615474693,1685462678.7089682
2.3823112766620222,-3.85849006729627,-0.36354767497566476,1685462679.140968
2.4648554450661,-3.8972572430563965,-0.36716520622417154,1685462679.5379682
2.512417438503429,-3.8619106440184203,-0.3439788893823322,1685462679.9559681
2.551683541363191,-3.865623926188499,-0.25098734890414526,1685462680.3205352
2.578647761703755,-3.9291295865176323,-0.23412391083287518,1685462680.7385352
2.601832365618715,-3.9065895631406415,-0.21271154284314275,1685462681.183535
2.674381014772896,-3.873827661166043,-0.15366988035599977,1685462681.571535
2.722849229724313,-3.8629217422383952,-0.1465235299725271,1685462681.983535
2.7809831845241586,-3.8924495736891926,-0.08530931277985122,1685462682.365535
2.822320973515344,-3.9095878826694825,-0.11142561129830521,1685462682.726159
2.8242809812037164,-3.8833848047982666,-0.1789764516493573,1685462683.1301591
2.938467709091029,-3.904953317722663,-0.23288338272251355,1685462683.549159
2.98763729858011,-3.888245148115559,-0.33293763792473596,1685462683.9351592
3.0897403815762834,-3.9448631554602267,-0.40842075401153244,1685462684.391159
3.1547811525171925,-3.9876486850428297,-0.49400619382190275,1685462684.813159
3.2040828540959403,-4.010040437380772,-0.5838175379733006,1685462685.235025
3.260668775510479,-4.048186835166019,-0.6693220390717226,1685462685.623025
3.3273660784094035,-4.111557268563822,-0.7437792401940534,1685462686.0420249
3.3851113063314995,-4.167098495457902,-0.8577075102178796,1685462686.4670248
3.380976527844944,-4.21124326514079,-0.9496959917719777,1685462686.886025
3.3759948462597893,-4.249663360181797,-0.9650431298169164,1685462687.3450248
3.3534823543322303,-4.293491467786627,-0.936994793358973,1685462687.771994
3.41805040996958,-4.344278755262557,-0.9165723173636036,1685462688.2049942
3.49051799196273,-4.43206217237257,-0.9661378740564909,1685462688.610994
3.58083878013135,-4.542028812487765,-0.9563862549303683,1685462689.0249941
3.6293291931685263,-4.633043587278607,-0.9399939914498388,1685462689.427994
3.6731191663337293,-4.697388847825214,-0.8750897577968222,1685462689.827994
