x,y,theta,Time
-1.0050777516367506,-0.02548855125661586,0.006057482735973981,326.624
-1.0428350444287715,-0.013669416654161782,-0.0041444900942187385,326.957
-1.0334612498852642,-0.00365878943900662,-0.01457730891627854,327.291
-1.0586781527748972,-0.005256217749725057,0.003944546631353291,327.624
-0.9987189769250472,0.0016114252426568925,0.004914573325472795,327.957
-0.9541228917623447,-0.009772488267461714,0.006694498877152524,328.291
-0.997374381556362,-0.00970505248404915,0.012271347969880865,328.624
-1.0020908289662627,0.02788343020298752,-0.01665669601943848,328.957
-1.0256102681783132,0.04095385442453808,-0.05302370754609976,329.291
-0.9797349251500106,0.05504503920080599,-0.06018232803743595,329.624
-1.020701611659164,0.033955254943369165,-0.057135256128904674,329.957
-1.0075790871280064,0.00018099569330769574,-0.08207351334080856,330.291
-1.0070379740381932,0.008550727433608048,-0.08118104173291302,330.624
-0.9750217086542861,0.0289045958621469,-0.08393749962750824,330.957
-0.944700096370931,0.0017927838541148275,-0.09467030722393134,331.291
-0.9545975861104705,0.009989044949597193,-0.07266541170095359,331.624
-0.9160660706943813,-0.01145930099846509,-0.039008393313390774,331.957
-0.8686273635995451,-0.05432019288636421,-0.047607763502870555,332.291
-0.8323066016950805,-0.03240709744212531,-0.05936791742520486,332.624
-0.8070274660844668,-0.053841176354386844,-0.10179463540408214,332.957
-0.76812222510585,-0.08369575793666839,-0.15407275855251384,333.291
-0.7862486746539048,-0.09250173199387784,-0.17127224000565816,333.624
-0.7473897140934286,-0.10240120447008602,-0.2306261858805949,333.957
-0.699490505816571,-0.08646630259172491,-0.2740787512982479,334.291
-0.6807560088379574,-0.09631046430851732,-0.3694193749694434,334.624
-0.6473397322825424,-0.09767161962887189,-0.43453863668507464,334.957
-0.5792721222761249,-0.13988083554111122,-0.5047500488508269,335.291
-0.5436426452613232,-0.0870903031902868,-0.5459748257601899,335.624
-0.4993447887452528,-0.07403499693918619,-0.570703707916776,335.957
-0.4903927645055387,-0.10920370832300667,-0.6305337311902736,336.291
-0.44788054246131076,-0.13327365885917974,-0.6526832909530417,336.624
-0.4699237676545904,-0.1877152994975512,-0.6874261781440117,336.957
-0.4250178140262575,-0.18430512266388985,-0.7181955953521707,337.291
-0.36883124145168483,-0.20491499235852076,-0.7824261530730259,337.624
-0.3313295937104925,-0.21262846501032545,-0.8253698097192398,337.957
-0.3175076465073283,-0.27845418862266397,-0.8943843896879532,338.291
-0.3417742174877638,-0.3268267733165331,-0.9782739010836845,338.624
-0.35167480054465516,-0.34725106331533917,-1.0352932371801822,338.957
-0.34460483874098763,-0.36326396365596236,-1.1121450990521573,339.291
-0.26404602700086827,-0.40230128409555066,-1.1532076515186969,339.624
-0.20106534182891742,-0.48481397522461445,-1.187616773703229,339.957
-0.1871803214844525,-0.5428699469363791,-1.226994769647325,340.291
-0.13768012481680147,-0.6037150021552364,-1.2935440972451884,340.624
-0.12142341864758602,-0.6235057499136254,-1.3698878518695834,340.957
-0.12629348019413386,-0.6410090785945657,-1.4368139478296835,341.291
-0.09672824607025794,-0.6763450618974196,-1.4474476621397634,341.624
-0.08426695230706548,-0.6998263778706872,-1.4418930880629632,341.957
-0.0519171132040129,-0.74980832950093,-1.4190981660197672,342.291
-0.0352320779109753,-0.7773693646561249,-1.3756361672369213,342.624
0.02361034688495548,-0.836130734344918,-1.3432946811580104,342.957
-0.016380487332181278,-0.901451770359017,-1.3168979646449213,343.291
0.0006066949984947292,-0.9729070121635013,-1.274615490853435,343.624
0.0206499817784772,-0.9950505161013593,-1.194178506649285,343.957
0.06000041502307669,-1.0842212695048803,-1.1501214904795372,344.291
0.057483318409364305,-1.0692884551025472,-1.1636301975641121,344.624
0.046547022109005964,-1.1022686077732529,-1.1401317295580873,344.957
0.008500464819352408,-1.144537232503734,-1.0875768783520532,345.291
0.0342503844019815,-1.2274867613483373,-1.076477572171592,345.624
0.032786119201994354,-1.2408197521265742,-1.0697391587019298,345.957
0.11287415095729146,-1.291431625805785,-1.1015299648766907,346.291
0.14298391692990328,-1.3670645031736097,-1.0838545572194047,346.624
0.19404629461497613,-1.3870612460954146,-1.0604950503362205,346.957
0.2569717355941765,-1.4091131186732682,-0.9834917720519957,347.291
0.2850942784486808,-1.4111286544359762,-0.9112167208927062,347.624
0.2902169251899413,-1.4346715834323966,-0.817427210798358,347.957
0.317757186557793,-1.4920545095477071,-0.7362606910768452,348.291
0.34345603098996913,-1.5298191435955406,-0.6556352104513885,348.624
0.4252290362606461,-1.5571602320173816,-0.558900297016679,348.957
0.5275668770466558,-1.578949824592964,-0.4951404509340558,349.291
0.5825326945954985,-1.6004308051436302,-0.4019859072854305,349.624
0.6760128672115331,-1.6089546753882102,-0.3058217641479621,349.957
0.7605891247984998,-1.5806699229148473,-0.2264867458830686,350.291
0.818218233026932,-1.6014904518827457,-0.15458675410378672,350.624
0.8940981373408047,-1.6387693731110111,-0.047292839888102615,350.957
0.9234221398999212,-1.5965397823429317,0.057332544640900346,351.291
0.9531274663930694,-1.6063788231812461,0.11837429737520247,351.624
0.9971732175474399,-1.5707422151760375,0.2084907666943499,351.957
1.0467423287406736,-1.5142480420521065,0.2837522899012098,352.291
1.0316859417971738,-1.4997827491744242,0.30648188798891507,352.624
1.1273196586998804,-1.5483250525884058,0.31278202569676383,352.957
1.1616418165663276,-1.5414097356251963,0.3646996601743644,353.291
1.1830483595016557,-1.5589361102695032,0.42489476040898233,353.624
1.1866943432436652,-1.501559142461492,0.4901039718824526,353.957
1.2526521491834504,-1.414546896928349,0.5472468321331209,354.291
1.2932914233134485,-1.378200572667228,0.6003406760729963,354.624
