x,y,theta,Time
-1.019550956698153,-0.060896904073553304,0.04731969696345203,326.691
-0.9737269778860393,-0.06510707641465863,0.023402096106759272,327.024
-0.9615739625415363,-0.05227983816695118,-0.039180320066390883,327.357
-0.9668750218257979,-0.05647850315020525,-0.01744156121702134,327.691
-0.9085215840767242,-0.06198788591101658,0.009780115497626519,328.024
-0.9384571124449025,-0.022016341541465582,0.038262273135454064,328.357
-0.904663127405405,-0.01685041139842095,0.10524245042779845,328.691
-0.9088560763322479,-0.05294200626661025,0.09896214381887582,329.024
-0.9265424032006891,-0.012400278576770502,0.033741599006039985,329.357
-0.8996215240884601,-0.050581071827575846,0.037672774629225934,329.691
-0.8796068432448265,-0.06656547297431108,0.03784026830632481,330.024
-0.850054127867897,-0.09089249067841522,0.013775653802673425,330.357
-0.8527645363670446,-0.11068908393656271,0.043070014073631924,330.691
-0.8943555181970215,-0.08088831697164901,0.03419517771655993,331.024
-0.8450987823274771,-0.06500524242402965,0.0546998943893965,331.357
-0.853291312136133,-0.09079072139089156,0.04693490238918388,331.691
-0.7891969656371506,-0.08645581931091993,0.037957718416624035,332.024
-0.7810241840021998,-0.13001622085462808,0.017786734466772057,332.357
-0.7596511460038218,-0.16798396331517956,0.008569867207232408,332.691
-0.7096910173366912,-0.20202581536766473,-0.047438428807723594,333.024
-0.640320846299725,-0.18536441920631785,-0.10945708142261866,333.357
-0.6147943990264473,-0.2227665954346649,-0.1798498493586502,333.691
-0.5710478504712444,-0.23567974574989167,-0.22003612514242335,334.024
-0.5382843592186359,-0.19734506171930946,-0.27396957973877095,334.357
-0.5157087615367908,-0.1812474225871013,-0.31229290752245015,334.691
-0.5124223768670937,-0.24124989074259715,-0.4020477600540113,335.024
-0.540629174788445,-0.25154986285131514,-0.4463659098669711,335.357
-0.538106925847791,-0.2676310883767737,-0.4948865291132657,335.691
-0.5204548936697495,-0.34061661617834466,-0.5226905047587838,336.024
-0.46870316521760014,-0.36673866467417926,-0.5655716388205385,336.357
-0.4026763140319426,-0.3906460664874192,-0.598100098077105,336.691
-0.3417488718571705,-0.4236835794297943,-0.6620591732091267,337.024
-0.3251776125035297,-0.47964302252745067,-0.7286122198771313,337.357
-0.23782451884357572,-0.5347860452281066,-0.7290503880239173,337.691
-0.20433661168480244,-0.5418472137413147,-0.8049882584819664,338.024
-0.15683833068330522,-0.5992509954769368,-0.8836584121259575,338.357
-0.11344978754183896,-0.6388929595808813,-0.9681455966723468,338.691
-0.06300599795970305,-0.6993597735746082,-0.9930044150016826,339.024
-0.05279668933513418,-0.7608118182833318,-1.0759147008621344,339.357
-0.00465478878131588,-0.8385804215962469,-1.141711810748805,339.691
-0.009526574459875403,-0.8128737354156016,-1.1651053391846329,340.024
0.027347663494592563,-0.8825283037486101,-1.216844160096306,340.357
0.05656040052800973,-0.8929404645516953,-1.2743885139344797,340.691
0.06753020884641794,-0.9343908055288987,-1.3473281471062457,341.024
0.057169909808070324,-1.0140599658408411,-1.4215074038916227,341.357
0.047782390196175584,-1.05919638093526,-1.4553238320483504,341.691
0.023607467432982393,-1.1206649756649592,-1.4949082042747304,342.024
0.030383763551700145,-1.1629618816603402,-1.4953392007546913,342.357
0.11850812965645319,-1.2591647785393596,-1.4197070531573017,342.691
0.12142665689490138,-1.3133576737875177,-1.404824714673471,343.024
0.13699892490324722,-1.3822374276967064,-1.3911565734889364,343.357
0.14648587644016786,-1.3741294934035184,-1.35195192018204,343.691
0.1278948444520238,-1.4214680741978691,-1.3494741959132208,344.024
0.10257828762471963,-1.5275973370391687,-1.3266318079438568,344.357
0.10955797964004099,-1.6065424962395758,-1.3703166188005649,344.691
0.10858432757810572,-1.6365242435320992,-1.4309496455331598,345.024
0.13021259135433572,-1.6317128265303438,-1.440260954012628,345.357
0.17500902603867824,-1.6760622869997346,-1.4339986377276972,345.691
0.14426873937984172,-1.6956129627560166,-1.4353911067188527,346.024
0.18996379950332376,-1.7722297933130995,-1.4305029778332254,346.357
0.2088789625227338,-1.793942061644184,-1.4004635152086888,346.691
0.22067579940692875,-1.8751381138803551,-1.3688264171621298,347.024
0.20976063490068844,-1.8926251611681995,-1.3583490031099321,347.357
0.26443484403955886,-1.98090477146515,-1.3185925186752885,347.691
0.32657172246568333,-2.0707522661764095,-1.257734032562043,348.024
0.35308179618114194,-2.1226779956426984,-1.2002594635042776,348.357
0.354527978991753,-2.179672272442212,-1.0874371036898907,348.691
0.37849784754968996,-2.2694608949624553,-0.9652749125351784,349.024
0.4139858336689974,-2.366769399725211,-0.8747223180970508,349.357
0.4569345513845654,-2.391338435024682,-0.8232959247420425,349.691
0.4886752877554307,-2.4013968812024324,-0.7177793568513134,350.024
