x,y,theta,Time
-1.0000974021577314,0.011710165277583728,-0.02006718692573149,326.624
-0.9977585215659913,-0.023113185365380713,-0.03914091678641241,326.957
-0.9585105195667343,0.015356998810189218,-0.043334209003506444,327.291
-0.9497681638967367,-0.004387812937843234,-0.0382378888026738,327.624
-0.9443090551329724,0.012571092100850601,-0.014350026087697709,327.957
-0.9348834694807315,0.0017285321877788073,-0.018179673584094818,328.291
-0.9390502214279524,0.0022604860190288236,-0.023603420696950903,328.624
-0.9499738834542808,-0.06611683900492735,-0.02149992006860824,328.957
-0.9792803167642249,-0.03592658132788259,-0.013797827654210146,329.291
-0.9764398650386248,-0.014217157269398135,-0.022634480150718415,329.624
-0.9715917936854989,-0.016345995660580044,-0.04430639510356457,329.957
-0.9529146083521813,-0.0572249235782091,-0.04923535197027796,330.291
-0.9448131239670721,-0.03951450193116131,-0.038793917277789754,330.624
-0.8888083473096898,-0.04351726838561784,-0.05138875818132098,330.957
-0.8631701747976538,-0.04185110638085181,-0.03750983648810551,331.291
-0.8199995403168548,-0.038762229597826436,-0.041593203385750205,331.624
-0.8286694706643872,-0.0025272819957323465,-0.023195147817773543,331.957
-0.7278604917284999,-0.025721691137625194,-0.0458454049596776,332.291
-0.6907992617038075,-0.03399467649308148,-0.05605313391505872,332.624
-0.6468528027608675,-0.044513312177684276,-0.10675219571312489,332.957
-0.6324550413978527,-0.03398466758192232,-0.16809453351397152,333.291
-0.5995258386714666,-0.006652595637225404,-0.21069969153667215,333.624
-0.5993281404540911,0.015256038361296983,-0.28788226293772456,333.957
-0.5444203510723172,0.05674633272752532,-0.34519257666803477,334.291
-0.5120073066771369,0.01916322382717238,-0.43263653241257627,334.624
-0.46843751852403737,-0.03013389962794077,-0.5075307997762297,334.957
-0.4416828215565583,-0.04914789717418355,-0.5301914189714028,335.291
-0.41905579202938054,-0.07126726667339822,-0.5343562232620349,335.624
-0.3741547738335195,-0.07965198688168224,-0.5480590320000588,335.957
-0.30278688050300073,-0.08157098693622371,-0.5795224485467312,336.291
-0.27600583125408146,-0.1268272140152486,-0.6224272881708995,336.624
-0.23369478009943498,-0.20689485931418153,-0.6509930797914653,336.957
-0.1845836218814041,-0.22297363304497814,-0.6576222740321295,337.291
-0.15785092802135856,-0.2233080273032958,-0.7091822872273993,337.624
-0.1173523135642821,-0.25191446537071177,-0.7382297424597829,337.957
-0.07264654568188048,-0.2725574199162695,-0.809431322456866,338.291
-0.05490573663356729,-0.30737525731397913,-0.880971609314265,338.624
-0.04624879083931443,-0.3047886023842845,-0.9330792991971933,338.957
-0.0044779598232977495,-0.32949728463197564,-0.9936873586763831,339.291
0.028151227225998006,-0.3935417049015007,-1.0194098057732386,339.624
0.029984608069434385,-0.43661145133508356,-1.020683527254466,339.957
0.04184598599684344,-0.4821477377889058,-1.0647287282699982,340.291
0.026221120694887808,-0.5253669276800196,-1.140043049473619,340.624
0.013424800964251478,-0.5927206035209803,-1.2122498055734297,340.957
0.06293108249132806,-0.6269138067419264,-1.264688130917487,341.291
0.08613168258893986,-0.6741769341325707,-1.3060346916376442,341.624
0.09366887417655279,-0.6718477687405997,-1.3203521539631584,341.957
0.11788572419396634,-0.7160567738875728,-1.2829145247371672,342.291
0.1666493366007414,-0.7242025647877685,-1.2708536077418369,342.624
0.19092014110279037,-0.8294678854311153,-1.2219728793525222,342.957
0.19723043482179942,-0.8898861988000872,-1.1811308673028218,343.291
0.1992438544970701,-0.9413253999739792,-1.1467386222737088,343.624
0.251043624626916,-0.969745890501095,-1.1182695542369008,343.957
0.32130482594464366,-1.0334865003485398,-1.0874817704710467,344.291
0.34041722904925537,-1.0569372891489277,-1.074972212043803,344.624
0.3810949674210915,-1.1352101316762762,-1.0521604293147913,344.957
0.3908395092328721,-1.1240623716489282,-1.0153005270185778,345.291
0.4430773660581024,-1.186236136147675,-1.0198224857319726,345.624
0.4459768107556513,-1.2438876562241927,-0.9996201843062564,345.957
0.4783740594365846,-1.2925137642169569,-0.9912288333197193,346.291
0.489369270368737,-1.333761383307714,-0.9932792846861377,346.624
0.549425553281338,-1.3975485086453099,-0.9633697058215007,346.957
0.5752208065179696,-1.4425950961940637,-0.8865077705964839,347.291
0.6054685526246829,-1.4947457317503345,-0.8240541169018989,347.624
0.6746094135411971,-1.4984003101454904,-0.7363714626112609,347.957
0.7468375348982362,-1.5437244780138832,-0.6579142901714647,348.291
0.832690941022813,-1.601232961431794,-0.5812973919941096,348.624
0.8686702603282103,-1.6191862398424772,-0.48344193373723343,348.957
0.9058696598430048,-1.676699564343051,-0.37192642453522917,349.291
0.9511142849624913,-1.6606533077567995,-0.2587950827203478,349.624
1.0209649823516005,-1.6523756779866072,-0.16536233531266817,349.957
1.0013054829123365,-1.6981475257346028,-0.04325212259722743,350.291
1.061152431376708,-1.7068031660760308,0.06171965777207733,350.624
1.117531621004019,-1.699990599853587,0.149687744476087,350.957
1.1623870434010033,-1.7268408918265563,0.2335515744980371,351.291
1.1729634321534708,-1.7177561413123466,0.27373293752105865,351.624
1.2089931768669588,-1.6938809813236684,0.3273572458815059,351.957
1.3044101534934187,-1.6979459756239412,0.4109404735077486,352.291
1.3522879434422677,-1.6284179789525877,0.42358758520404355,352.624
1.4243283803181557,-1.5760878978866577,0.4742352125290213,352.957
1.4822650658389482,-1.5453032603468424,0.5046192093766182,353.291
1.5442841866482806,-1.5353769676521984,0.5296528579395123,353.624
1.6145098025037776,-1.5318553564433948,0.5549253093171416,353.957
1.6353803958694924,-1.507230580002694,0.647943139090065,354.291
1.6936210390705768,-1.4857057778898088,0.7375607163055518,354.624
1.731829105552269,-1.4246301339667382,0.8280787056565692,354.957
1.7461109709042353,-1.3584357820283242,0.9432750365110765,355.291
1.7725591163644205,-1.2969371014871562,1.0590251471208043,355.624
1.7976972173047783,-1.2283767980093205,1.1726489943878122,355.957
1.82841022949365,-1.1295783824380143,1.2781768977219434,356.291
1.836533202447882,-1.0835928887764785,1.36974599389569,356.624
1.8492944900328692,-1.0117010540015259,1.4796590015572226,356.957
1.848107180185045,-0.9668421288464188,1.577942414798521,357.291
1.8545138381221462,-0.8737377774337263,1.6510571380446868,357.624
1.8555587921705108,-0.8155126648818875,1.7077677027697507,357.957
1.8166746220420302,-0.7484520840080479,1.7619545328358917,358.291
1.793970169304399,-0.6755058667779638,1.8206623202743566,358.624
1.7522731299760643,-0.672763317283755,1.9222096520119016,358.957
1.6550890671800644,-0.5838298037472698,2.002633598270649,359.291
1.6386790902587192,-0.5335977433279824,2.081781256868912,359.624
1.6134536144360263,-0.4406785009804571,2.165995736762749,359.957
1.5733701809470626,-0.37097939480042164,2.2330648500435717,360.291
1.546412250584123,-0.34444759204857645,2.303691427425498,360.624
1.503864439273088,-0.3131727428090861,2.350029664669879,360.957
1.3572323319469306,-0.2732181647053377,2.3542792831339354,361.291
1.2618585440001802,-0.22741771047380305,2.367607600178154,361.624
1.207809459763757,-0.19826869928268936,2.3455081172252084,361.957
1.1757291882323009,-0.18418456995986054,2.3534048474454567,362.291
1.1191500204360103,-0.13629201589492876,2.392070612470824,362.624
1.0722352199929093,-0.09602444949370598,2.464594711046342,362.957
1.025316918599049,-0.05937328863781177,2.517334121242715,363.291
