x,y,theta,Time
-1.00789398595125,-0.07100224388735497,0.03785088936403331,326.557
-1.098546259886973,0.1071900422156732,0.10365191391563108,326.891
-0.9499453168082436,0.0022452899436615145,0.15484319193139845,327.224
-1.120270370993159,0.06797896442209472,0.1385323792653565,327.557
-1.1718290139249325,0.13539578189096693,0.051263014347542976,327.891
-1.2601873105228207,0.24550422661524632,0.06990718946511895,328.224
-1.1461803019205876,0.32218643237789235,-0.07501811130377972,328.557
-1.3165864661051723,0.3416083255231446,-0.11425392965490222,328.891
-1.2402293709246246,0.5155297082402218,-0.363575378151889,329.224
-1.2695618313661083,0.519360495631547,-0.4324285784056874,329.557
-1.1520360033384558,0.6468218423703597,-0.2484708352686091,329.891
-0.9556291645690189,0.47666858884542607,-0.14916875467105417,330.224
-1.0795012064875396,0.5118098934934242,-0.25427468740718556,330.557
-0.8958606018950537,0.49390836146500205,-0.40390545183107923,330.891
-0.9177321068530484,0.5875902207338308,-0.4859119540399725,331.224
-0.9481759951201998,0.47774592217154965,-0.43444018058603756,331.557
-0.9810871561468243,0.2910205490903825,-0.38480157398165354,331.891
-0.7791128038333304,0.28472657076205077,-0.320333914786134,332.224
-0.7466618162767351,0.2662675138548112,-0.28153317606142153,332.557
-0.761431470136417,0.053628211415020485,-0.3869565681678181,332.891
-0.8398926966540391,0.04388631250654006,-0.2780177999147066,333.224
-0.8149367349615168,0.08401782088230125,-0.09606485674743949,333.557
-0.7078475463057785,0.04211527504091242,-0.24358799492750266,333.891
-0.9177519574158313,0.10019416901418675,-0.18848305171699897,334.224
-0.925379640128201,0.10148895221030999,-0.13813628091582994,334.557
-1.084196806895169,0.14200333541867197,-0.1963846752933168,334.891
-0.9393252683273197,0.05422817927358327,-0.11908370793480741,335.224
-0.9420990882304004,-0.13381340000863218,-0.04529543978108207,335.557
-0.8310817046560496,-0.1621124670196895,-0.18462715521066322,335.891
-0.7340163804205251,-0.340395255628137,-0.2326496748471607,336.224
-0.6729771802282732,-0.34949266659142914,-0.07232476637000364,336.557
-1.0195930152553279,-0.47452450521994277,-0.15496571441721935,336.891
-0.6871506093722655,-0.47596059259400975,-0.29665601649755213,337.224
-0.6283104515003247,-0.41406777479410894,-0.33104009412117563,337.557
-0.506657135645918,-0.18725428811747097,-0.36669365820947525,337.891
-0.5613535449202489,-0.017504392946007603,-0.4245042939652108,338.224
-0.5454915397155174,-0.18567788831100557,-0.48121993154885223,338.557
-0.3816486933365044,-0.41029094476654376,-0.37383177358286734,338.891
-0.3665833630050035,-0.4454096993985462,-0.5326708900175876,339.224
-0.3057875521956452,-0.754093185548952,-0.6237027469678973,339.557
-0.17853243596007315,-0.8701576969517442,-0.7807222663638419,339.891
0.0412310799755509,-0.9467682156718376,-0.7754079473735956,340.224
0.3061714786001252,-0.8774534266043746,-1.2651384346610244,340.557
0.4493507854041485,-0.7491285819462876,-1.1974908309610761,340.891
