x,y,theta,Time
-1.0303806993380578,-0.04593323782633439,0.01334270577857733,326.757
-1.0129263806768536,-0.017009264096451968,0.02766929904937452,327.091
-1.0858531413140005,-0.012817884782296946,0.0097552207727955,327.424
-1.137387423042511,-0.04787634733463809,0.027899367847043555,327.757
-1.0977912164938124,-0.06739437581960726,0.02979726092508566,328.091
-1.076452631404686,-0.10361796277614328,0.024757205592340407,328.424
-1.1453656549146238,-0.08945047157396593,0.007074857915812137,328.757
-1.098492591854901,-0.09734495222261222,0.01381550984952647,329.091
-1.0720679691711172,-0.11272497054397881,0.010095935783184339,329.424
-1.1019863777783816,-0.11668397539005232,0.010492123849174573,329.757
-1.036241015857771,-0.1353695257620075,0.018192069168218063,330.091
-1.0036404016954288,-0.08663084987715253,0.029415343423344974,330.424
-1.033675690094408,-0.09039606536566572,0.055706466109848196,330.757
-1.032657673779133,-0.10732338301813425,0.05154037548230623,331.091
-0.9773758233473707,-0.15084411005783607,0.026775641831801027,331.424
-0.9201228309413005,-0.12409748370703472,0.005809262496014888,331.757
-0.9044653167199846,-0.148207656061739,0.01284145135331439,332.091
-0.8902527681240971,-0.193808897725706,-0.025144143388999417,332.424
-0.8673761510009385,-0.2519720042465221,-0.028006980170580995,332.757
-0.8620324684331908,-0.28023142898404113,-0.04946390413914752,333.091
-0.7939109087440827,-0.27885041749350253,-0.11592330665876398,333.424
-0.7249320735098366,-0.32281315699381175,-0.2322046999259239,333.757
-0.7034315542709306,-0.27612688920878936,-0.29529316620783896,334.091
-0.6169319489138443,-0.30864562990343075,-0.35541242061747796,334.424
-0.6419465040905269,-0.32525851107477893,-0.4403498042558875,334.757
-0.6441615894327016,-0.3361900356952703,-0.5057878426021919,335.091
-0.6261934102143384,-0.41225823176615917,-0.5192864413567702,335.424
-0.6423564405005603,-0.44260141661082814,-0.5651042241674452,335.757
-0.5467639866534587,-0.43863107822320496,-0.6061817705788685,336.091
-0.4872062405340956,-0.39041888374942163,-0.6915453414784859,336.424
-0.4675433801184237,-0.40265133008249154,-0.713161985604055,336.757
-0.45224947232096296,-0.48568789735054535,-0.7370723589166094,337.091
-0.40466312573770324,-0.531367388045331,-0.782787412702937,337.424
-0.347951352034568,-0.6315522408993527,-0.7908179209047013,337.757
-0.3044465708996009,-0.6767683250407489,-0.8437430690809335,338.091
-0.31360808306896565,-0.7354877479566552,-0.885618137180583,338.424
-0.3122427430126358,-0.7603082167561663,-0.9610378395004512,338.757
-0.2676793238992776,-0.7814816388393704,-1.0264011535367368,339.091
-0.2155107894395473,-0.8480654485713075,-1.0839537534187311,339.424
-0.1418554897845099,-0.8673368051274862,-1.1363059028174065,339.757
-0.09272881575687501,-0.9136529531206572,-1.1761781547754981,340.091
-0.09893778071674758,-0.9135568803019263,-1.2440289863414513,340.424
-0.08827875407956226,-0.9503379703311178,-1.3315472870583944,340.757
-0.10344224883810103,-0.9605064455618478,-1.3787101318308055,341.091
-0.061010990961396915,-1.0056058531548122,-1.413182567881988,341.424
-0.08329997022064047,-1.046669261401217,-1.4583823167918342,341.757
-0.11037484377490356,-1.0563453393563615,-1.432516014964091,342.091
-0.134711664713848,-1.0609863362228613,-1.4004161577401761,342.424
-0.11543636952627032,-1.0787762205410452,-1.3544487434662666,342.757
-0.10616997729156133,-1.0942494842820059,-1.3249617844011243,343.091
-0.14706216684239276,-1.1416079692802308,-1.2850773170468652,343.424
-0.13921255893266243,-1.1228238977373388,-1.2435391759200443,343.757
-0.1594810998545811,-1.1423407103409415,-1.2380745892815443,344.091
-0.11728422835475201,-1.1627358743845184,-1.2057186774514708,344.424
-0.08119667618845701,-1.1889120432836056,-1.2047485902574213,344.757
-0.04334540430364946,-1.2465823109827014,-1.2274010688183605,345.091
0.004457465314964434,-1.3292503285518278,-1.225565974496127,345.424
0.014689602173874137,-1.4023533038562155,-1.204706711478626,345.757
-0.012409710729024269,-1.4802641609104674,-1.2412352225901795,346.091
0.031137981718806246,-1.5912938288735319,-1.249751627963868,346.424
0.08225725107664401,-1.6277776160639972,-1.2255507995385035,346.757
0.07972880155257177,-1.6363259491074307,-1.1635476310162778,347.091
0.058293173859960176,-1.694502357977559,-1.0630662144250496,347.424
0.05565271255937756,-1.72940555728613,-0.9776783888556584,347.757
0.0956256222586998,-1.7698913510072738,-0.8991231196966426,348.091
0.14757768536987886,-1.8801071028442295,-0.8120083822448204,348.424
0.14954525206929764,-1.9321190238810175,-0.7038024171576129,348.757
0.1810887300299567,-1.972953383176224,-0.6158836603538494,349.091
0.2103068868112714,-2.0068469376236084,-0.5297113496107069,349.424
